Players,TOI(sec),TOI(min),OZst%,SOO,SOOΔ,SOT,XGA,XGF%,XGF
"#71 Jake Evans, #13 Cole Caufield, #15 Alex Newhook",2599.233333333337,"43:19",0.28,24.680987079836452,-0.6889780312509807,23.99200904858546,0.6962745310494427,0.515991936276014,0.7422852435383324
"#40 Joel Armia, #51 Emil Heineman, #82 Lucas Condotta",2408.600000000001,"40:09",0.32142857142857145,22.094415953272822,-7.174321275935376,14.920094677337447,0.6287206597066315,0.40721316759370907,0.43189780436159847
"#92 Patrik Laine, #15 Alex Newhook, #62 Owen Beck",2404.2999999999975,"40:04",0.5,24.574346868606085,-2.2310900870766512,22.343256781529437,0.7902840222494485,0.5030487206526117,0.799980567243658
"#92 Patrik Laine, #15 Alex Newhook, #51 Emil Heineman",2345.8666666666686,"39:06",0.59375,21.878015551925643,-0.33683273065528624,21.54118282127034,1.1376329294628298,0.36448614428709303,0.6524664039130814
"#11 Brendan Gallagher, #28 Christian Dvorak, #20 Juraj Slafkovsky",2289.199999999999,"38:09",0.3673469387755102,22.5665652170124,-0.03433225903710877,22.532232957975268,0.7517860603134574,0.5500510297537687,0.9190390999309324
"#28 Christian Dvorak, #51 Emil Heineman, #91 Oliver Kapanen",2201.3333333333367,"36:41",0.2727272727272727,23.023454234621894,-4.996094283005945,18.027359951615963,0.2730772863898077,0.599190716942629,0.40823748832492873
"#40 Joel Armia, #71 Jake Evans, #15 Alex Newhook",2077.7999999999993,"34:38",0.23076923076923078,24.525742367154727,-1.2905769734097132,23.235165393745007,0.8287838354401256,0.176892763464954,0.17811271297193287
"#40 Joel Armia, #71 Jake Evans, #14 Nick Suzuki",1868.3666666666707,"31:08",0.0851063829787234,42.85409350598889,-27.151355203282684,15.70273830270622,1.576244280451592,0.17034009549954082,0.32362369183598483
"#11 Brendan Gallagher, #28 Christian Dvorak, #62 Owen Beck",1863.3999999999994,"31:03",0.4642857142857143,21.43337830972432,5.075525614427646,26.50890392415195,0.9556294353048082,0.4865323921824261,0.9054995254227918
"#71 Jake Evans, #15 Alex Newhook, #20 Juraj Slafkovsky",1841.7333333333336,"30:42",0.21052631578947367,23.092191167361673,3.2138082131096657,26.30599938047135,1.520246733510974,0.3845584503079435,0.9499256724171723
"#40 Joel Armia, #71 Jake Evans, #92 Patrik Laine",1672.9333333333368,"27:53",0.4,22.07473758063762,1.5879138462540228,23.662651426891625,0.7696567842555488,0.26057880032430536,0.2712340971434634
"#77 Kirby Dach, #15 Alex Newhook, #20 Juraj Slafkovsky",1629.566666666667,"27:10",0.26666666666666666,26.285376693192738,-2.1125725871266448,24.172804106066113,0.9794596171998213,0.44393886198197174,0.7819647123099059
"#17 Josh Anderson, #71 Jake Evans, #28 Christian Dvorak",1596.3333333333346,"26:36",0.11428571428571428,32.544313914232646,-9.521755281210748,23.0225586330219,0.979306104583838,0.5479742845834437,1.1871770648114603
"#92 Patrik Laine, #15 Alex Newhook, #91 Oliver Kapanen",1583.1999999999991,"26:23",0.625,22.74010131100672,0.4833546575447568,23.22345596855148,1.560091605957527,0.302646964202225,0.677070241588996
"#40 Joel Armia, #15 Alex Newhook, #91 Oliver Kapanen",1432.1666666666692,"23:52",0.21739130434782608,28.778850138526543,-12.900568806073688,15.878281332452865,1.5262491779091252,0.28554644881212077,0.609997713678889
"#11 Brendan Gallagher, #40 Joel Armia, #71 Jake Evans",1300.7000000000005,"21:41",0.23529411764705882,23.454571741567715,4.436720571488426,27.891292313056134,0.4643580324313728,0.5796340364682778,0.64029380124719
"#17 Josh Anderson, #77 Kirby Dach, #89 Joshua Roy",1286.2666666666653,"21:26",0.36363636363636365,21.73775951551587,-2.6409118078892306,19.096847707626633,0.5745729295509078,0.4310678032462309,0.435341666299571
"#28 Christian Dvorak, #55 Michael Pezzetta, #51 Emil Heineman",1265.8666666666672,"21:06",0.39285714285714285,23.481164446107254,-9.850063447605024,13.63110099850224,0.41455142170073866,0.4810674654402204,0.38430275315343687
"#11 Brendan Gallagher, #15 Alex Newhook, #89 Joshua Roy",1244.5,"20:45",0.4117647058823529,22.946209683614303,-3.326355158780532,19.61985452483377,0.7055297239495358,0.448208542662107,0.5730868884810917
"#11 Brendan Gallagher, #71 Jake Evans, #51 Emil Heineman",1203.1333333333343,"20:03",0,29.302639595281526,-9.185169914684172,20.117469680597353,0.7681921184707605,0.6234566224481194,1.2719237467058038
"#11 Brendan Gallagher, #77 Kirby Dach, #15 Alex Newhook",1069.7333333333343,"17:50",0.4,25.697259392917577,-4.305641753284279,21.391617639633303,0.5342148136831355,0.5491615162912882,0.6507213286101063
"#28 Christian Dvorak, #13 Cole Caufield, #20 Juraj Slafkovsky",1054.433333333333,"17:34",0,25.02045004331326,-0.11710206445588481,24.903347978857372,1.0383896145257032,0.10384075906565428,0.12032143491129918
"#11 Brendan Gallagher, #71 Jake Evans, #28 Christian Dvorak",1037.2000000000003,"17:17",0.2,26.705145958707963,-2.5914581372268377,24.11368782148113,0.9396242066166179,0.7239049774837623,2.463639633684439
"#40 Joel Armia, #71 Jake Evans, #28 Christian Dvorak",1001.7333333333335,"16:42",0.02631578947368421,39.20785563464003,-17.47893309058957,21.728922544050445,0.7606381146936643,0.06566266871057783,0.05345556348994617
"#11 Brendan Gallagher, #28 Christian Dvorak, #55 Michael Pezzetta",998.0333333333336,"16:38",0.2,21.98985683206997,-0.3512236112607927,21.638633220809197,0.9575809641316595,0.5699169629444053,1.2689215519577575
"#40 Joel Armia, #71 Jake Evans, #13 Cole Caufield",968.5999999999996,"16:09",0.42857142857142855,23.082138623833828,-0.9202772754073579,22.161861348426488,0.4154881009581648,0.8238478824674526,1.9432011204836126
"#11 Brendan Gallagher, #28 Christian Dvorak, #13 Cole Caufield",953.9999999999998,"15:54",1,23.130814436977527,0.05575273201707455,23.18656716899461,0.5625365618264901,0.3415583032777659,0.29180872740235725
"#71 Jake Evans, #14 Nick Suzuki, #13 Cole Caufield",910.6666666666679,"15:11",0.5789473684210527,23.81429741799511,7.16349001133406,30.97778742932915,0.5717027104032896,0.7630054949328708,1.8406009429719377
"#14 Nick Suzuki, #15 Alex Newhook, #20 Juraj Slafkovsky",901.2333333333323,"15:01",0,24.588420174473747,-0.8167140880464151,23.771706086427304,0.3216271017084474,0.4866819906126834,0.30493790444111935
"#40 Joel Armia, #71 Jake Evans, #62 Owen Beck",898.8000000000005,"14:59",0.07692307692307693,24.05946064113213,-4.833342975628838,19.226117665503313,1.2254104477033827,0.35230417002209025,0.6665431375855275
"#11 Brendan Gallagher, #28 Christian Dvorak, #15 Alex Newhook",873.1000000000018,"14:33",0,23.549512395325984,1.1261656489330658,24.675678044259033,0.8363803884784831,0.23143567486976171,0.2518569406959525
"#17 Josh Anderson, #14 Nick Suzuki, #20 Juraj Slafkovsky",858.9333333333332,"14:19",0,24.87882025822188,-1.039284546649549,23.839535711572346,0.813660033461249,0.4869952403319068,0.7724071874114686
"#40 Joel Armia, #17 Josh Anderson, #28 Christian Dvorak",818.3333333333331,"13:38",0.5,27.004345623148836,-6.358100281641308,20.646245341507505,1.0913493681524535,0.20250196461381345,0.2771171605756958
"#17 Josh Anderson, #28 Christian Dvorak, #20 Juraj Slafkovsky",812.6333333333338,"13:33",0,23.534995208080097,-0.4453967845954117,23.089598423484695,1.572288097863005,0.24798633708793072,0.5184825561893908
"#71 Jake Evans, #92 Patrik Laine, #15 Alex Newhook",811.8333333333347,"13:32",0.25,23.96723465969398,0.7038945576430833,24.671129217337068,0.317432776818503,0.6042707798406945,0.4847136421159308
