,time_together
8475745_vs_8477986,14
8477955_vs_8478443,17
8475745_vs_8476467,13
8479638_vs_8477986,10
8474586_vs_8476854,16
8479638_vs_8476467,13
8477955_vs_8476854,19
8478401_vs_8477986,14
8482665_vs_8476854,17
8474586_vs_8478443,18
8478401_vs_8476467,11
8482665_vs_8478443,18
8477956_vs_8476467,9
8477956_vs_8477986,8
8474586_vs_8479325,9
8473419_vs_8477986,15
8482665_vs_8479325,11
8474586_vs_8477507,11
8473419_vs_8476467,13
8477955_vs_8479325,15
8482665_vs_8477507,14
8477955_vs_8477507,10
8477496_vs_8477986,14
8480009_vs_8477507,10
8480009_vs_8479325,12
8477496_vs_8476467,10
8477416_vs_8479325,10
8477416_vs_8477507,9
8476826_vs_8477507,6
8476826_vs_8479325,15
8477956_vs_8482858,9
8473419_vs_8482858,18
8477496_vs_8482858,18
8477496_vs_8476457,12
8477956_vs_8476457,9
8473419_vs_8476457,14
8475768_vs_8477507,11
8475768_vs_8479325,9
8483505_vs_8482858,10
8475768_vs_8479369,11
8479365_vs_8476457,12
8477416_vs_8479369,8
8479365_vs_8482858,11
8477416_vs_8478450,8
8476826_vs_8478450,9
8475768_vs_8478450,10
8476826_vs_8479369,9
8483505_vs_8476457,6
8477444_vs_8478450,8
8477444_vs_8479369,8
8479987_vs_8476457,10
8479987_vs_8482858,12
8479987_vs_8478840,9
8476905_vs_8478450,9
8483505_vs_8478840,7
8476905_vs_8479369,8
8479365_vs_8478840,9
8479987_vs_8479372,5
8483505_vs_8479372,6
8479365_vs_8479372,6
8477444_vs_8478443,9
8475768_vs_8478443,14
8476905_vs_8478443,13
8477444_vs_8476854,9
8475768_vs_8476854,10
8480355_vs_8478840,7
8476905_vs_8476854,14
8480355_vs_8479372,11
8481789_vs_8478443,2
8481789_vs_8476854,2
8481556_vs_8478840,7
8481556_vs_8479372,8
8481043_vs_8479372,7
8481043_vs_8478840,5
8479293_vs_8478443,5
8479293_vs_8476854,8
8481556_vs_8477986,13
8481556_vs_8476467,3
8481043_vs_8477986,14
8480355_vs_8477986,15
8480355_vs_8476467,5
8481043_vs_8476467,4
8483524_vs_8478443,11
8483524_vs_8479325,9
8481789_vs_8479325,7
8479293_vs_8479325,13
8479293_vs_8477507,5
8483524_vs_8477507,9
8481789_vs_8477507,6
8473419_vs_8478840,12
8477496_vs_8478840,13
8477956_vs_8478840,9
8480009_vs_8478443,11
8480009_vs_8476854,11
8477416_vs_8478443,10
8477416_vs_8476854,9
8476826_vs_8478443,7
8480009_vs_8479369,6
8480009_vs_8478450,6
8477444_vs_8479325,11
8477444_vs_8477507,9
8476905_vs_8479325,14
8476905_vs_8477507,9
8477956_vs_8479372,2
8473419_vs_8479372,2
8477496_vs_8479372,3
8479293_vs_8478450,6
8479293_vs_8479369,6
8481789_vs_8478450,6
8483524_vs_8479369,4
8481789_vs_8479369,5
8483524_vs_8478450,5
8478401_vs_8476457,11
8479987_vs_8476467,9
8479638_vs_8476457,12
8479365_vs_8476467,7
8476826_vs_8476854,12
8478401_vs_8482858,18
8478401_vs_8478840,6
8475745_vs_8482858,14
8475745_vs_8478840,7
8479638_vs_8479372,5
8478401_vs_8479372,5
8479638_vs_8482858,11
8480355_vs_8482858,8
8475745_vs_8476457,9
8479638_vs_8478840,5
8481043_vs_8482858,10
8482665_vs_8478450,3
8482665_vs_8479369,5
8481556_vs_8482858,10
8479987_vs_8477986,8
8483524_vs_8476854,9
8483505_vs_8477986,6
8479365_vs_8477986,7
8474586_vs_8479369,3
8477955_vs_8479369,2
8483505_vs_8476467,4
8475745_vs_8479372,2
8481043_vs_8476457,2
8480355_vs_8476457,2
8481556_vs_8476457,2
8477955_vs_8478450,2
8474586_vs_8478450,2
