,time_together
8476875_vs_8477346,22
8477346_vs_8478851,17
8477810_vs_8478851,16
8476875_vs_8477810,21
8477346_vs_8483457,20
8477810_vs_8483457,20
8477810_vs_8481593,14
8477346_vs_8481593,14
8480860_vs_8481593,14
8480860_vs_8483457,18
8478397_vs_8481593,14
8478397_vs_8483457,18
8475233_vs_8481167,13
8481167_vs_8483457,13
8479402_vs_8483457,13
8475233_vs_8479402,11
8479402_vs_8482964,8
8481167_vs_8482964,10
8478851_vs_8479402,13
8478851_vs_8481167,13
8476875_vs_8479402,10
8476875_vs_8481167,10
8477810_vs_8482964,12
8475233_vs_8477810,14
8475233_vs_8477346,14
8477346_vs_8482964,12
8478397_vs_8482964,12
8475233_vs_8478397,12
8480860_vs_8482964,12
8475233_vs_8480860,11
8479402_vs_8481593,12
8481167_vs_8481593,13
8478851_vs_8480860,18
8476875_vs_8480860,19
8478397_vs_8478851,18
8476875_vs_8478397,19
