,time_together
8475233_vs_8476892,13
8470600_vs_8483457,17
8470600_vs_8475233,14
8476892_vs_8483457,17
8476875_vs_8476892,20
8476892_vs_8482733,12
8470600_vs_8476875,18
8470600_vs_8482733,12
8475753_vs_8476875,16
8475753_vs_8482733,10
8476875_vs_8481598,16
8481598_vs_8482733,11
8481598_vs_8482964,15
8475753_vs_8482964,15
8481593_vs_8481598,14
8475753_vs_8481593,15
8481059_vs_8482964,12
8481059_vs_8481593,10
8480058_vs_8482964,12
8480058_vs_8481593,10
8476892_vs_8482964,14
8476892_vs_8481593,13
8470600_vs_8482964,13
8470600_vs_8481593,11
8475753_vs_8483457,16
8481598_vs_8483457,12
8480058_vs_8483457,9
8481059_vs_8483457,12
8475233_vs_8480058,8
8475233_vs_8481059,11
8475233_vs_8475753,14
8476875_vs_8481059,6
8475233_vs_8481598,9
8476875_vs_8480058,6
8480058_vs_8482733,4
8481059_vs_8482733,2
