period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,MIN,2,30,"['8475151', '8475314', '8477500']","['8476917', '8477506']","['8475220', '8481557', '8482079']","['8478136', '8482122']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,MIN,2,30,"['8475151', '8475314', '8477500']","['8476917', '8477506']","['8475220', '8481557', '8482079']","['8478136', '8482122']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,MIN,2,30,"['8475151', '8475314', '8477500']","['8476917', '8477506']","['8475220', '8481557', '8482079']","['8476463', '8482122']",5,5,5v5
