,time_together
8477451_vs_8476875,13
8475848_vs_8482122,10
8476981_vs_8482122,8
8475220_vs_8476875,13
8475848_vs_8478136,10
8477919_vs_8482087,10
8477919_vs_8476875,14
8477989_vs_8482122,10
8476981_vs_8478136,7
8477451_vs_8482087,13
8477989_vs_8478136,10
8475220_vs_8482087,8
8475848_vs_8480990,9
8483515_vs_8480990,10
8477919_vs_8475233,11
8475848_vs_8474716,8
8483515_vs_8474716,10
8477451_vs_8475233,14
8480018_vs_8480990,9
8475220_vs_8475233,12
8480018_vs_8474716,9
8477451_vs_8483457,12
8475220_vs_8483457,9
8477919_vs_8483457,10
8481557_vs_8483457,14
8478493_vs_8483457,4
8481557_vs_8475233,15
8475149_vs_8483457,10
8478493_vs_8475233,5
8481523_vs_8480990,10
8481523_vs_8474716,10
8475149_vs_8475233,13
8480018_vs_8475750,6
8483515_vs_8475750,8
8481523_vs_8475750,8
8480018_vs_8474567,10
8481523_vs_8474567,11
8483515_vs_8474567,11
8478133_vs_8475750,6
8478133_vs_8474567,7
8481557_vs_8476875,18
8478493_vs_8476875,3
8475149_vs_8476875,13
8481540_vs_8474567,11
8475149_vs_8482087,13
8481540_vs_8475750,7
8481557_vs_8482087,16
8478493_vs_8482087,3
8482079_vs_8476875,13
8482079_vs_8482087,12
8478864_vs_8482087,17
8478864_vs_8476875,19
8481618_vs_8475750,7
8481618_vs_8474567,7
8475692_vs_8482087,3
8475692_vs_8476875,3
8478133_vs_8482122,15
8481540_vs_8482122,13
8478133_vs_8478136,12
8481540_vs_8478136,14
8481618_vs_8482122,11
8481618_vs_8478136,10
8481540_vs_8480990,11
8481618_vs_8480990,11
8478133_vs_8480990,12
8478864_vs_8482964,8
8482476_vs_8480990,7
8476469_vs_8480990,8
8482177_vs_8481593,10
8476469_vs_8478136,4
8482476_vs_8478136,3
8478508_vs_8481593,9
8478864_vs_8481593,9
8482177_vs_8482964,10
8478508_vs_8482964,9
8483549_vs_8480990,4
8483549_vs_8478136,3
8483549_vs_8474716,4
8476469_vs_8474716,8
8482476_vs_8474716,7
8480880_vs_8482964,9
8480880_vs_8481593,10
8477919_vs_8482964,7
8477919_vs_8481593,5
8482476_vs_8475750,8
8483549_vs_8475750,8
8476469_vs_8475750,10
8483549_vs_8474567,8
8476469_vs_8474567,9
8482476_vs_8474567,8
8476981_vs_8474567,7
8477989_vs_8474567,9
8477451_vs_8482964,10
8476981_vs_8475750,7
8480880_vs_8475233,7
8477989_vs_8475750,8
8475220_vs_8482964,8
8475848_vs_8475750,7
8475848_vs_8474567,7
8481523_vs_8478136,14
8483515_vs_8478136,13
8483515_vs_8482122,14
8481523_vs_8482122,15
8480018_vs_8482122,14
8480018_vs_8478136,14
8478133_vs_8474716,9
8481540_vs_8474716,9
8478864_vs_8475233,11
8482079_vs_8483457,9
8478864_vs_8483457,11
8482079_vs_8475233,11
8481618_vs_8474716,9
8475692_vs_8475233,1
8475692_vs_8483457,1
8478508_vs_8483457,10
8478508_vs_8475233,7
8482177_vs_8483457,6
8480880_vs_8483457,8
8482177_vs_8475233,4
8482177_vs_8476875,8
8478508_vs_8476875,8
8480880_vs_8476875,10
8475220_vs_8481593,6
8482177_vs_8482087,6
8478508_vs_8482087,6
8482079_vs_8481593,5
8475692_vs_8481593,1
8482079_vs_8482964,6
8475692_vs_8482964,1
8483549_vs_8482122,4
8482476_vs_8482122,4
8476981_vs_8480990,9
8476981_vs_8474716,8
8477989_vs_8474716,6
8477989_vs_8480990,7
8477451_vs_8481593,5
8475149_vs_8481593,5
8475149_vs_8482964,7
8481557_vs_8481593,5
8481557_vs_8482964,6
8476469_vs_8482122,7
8480880_vs_8482087,4
