,time_together
8480789_vs_8476457,11
8480789_vs_8478407,12
8477416_vs_8477506,16
8476419_vs_8476457,17
8476826_vs_8477506,16
8480009_vs_8477506,15
8481601_vs_8478407,12
8476826_vs_8476917,17
8481601_vs_8476457,12
8477416_vs_8476917,16
8480009_vs_8476917,15
8476419_vs_8478407,18
8477444_vs_8476917,9
8478115_vs_8478407,12
8477500_vs_8476457,15
8477500_vs_8478407,17
8477444_vs_8477506,11
8478115_vs_8476457,9
8476826_vs_8480865,13
8480009_vs_8480865,10
8477444_vs_8480865,13
8478445_vs_8476467,21
8477505_vs_8480865,20
8477500_vs_8476467,22
8475768_vs_8481014,14
8478115_vs_8478840,12
8475768_vs_8480865,14
8478115_vs_8476467,12
8477505_vs_8481014,13
8477444_vs_8481014,14
8478445_vs_8478840,18
8477500_vs_8478840,19
8477444_vs_8476422,8
8477505_vs_8476422,10
8475768_vs_8476422,8
8475768_vs_8476429,11
8477505_vs_8476429,8
8474586_vs_8476429,13
8474586_vs_8476422,10
8477955_vs_8476429,13
8477955_vs_8476422,9
8482665_vs_8476429,13
8478445_vs_8474602,10
8478115_vs_8482858,14
8477500_vs_8474602,11
8482665_vs_8476422,11
8478445_vs_8482858,13
8478115_vs_8474602,12
8477500_vs_8482858,13
8475193_vs_8476429,8
8475193_vs_8476422,7
8479293_vs_8477506,8
8481789_vs_8477506,7
8481789_vs_8476429,7
8479293_vs_8476429,9
8475151_vs_8478407,12
8475151_vs_8482858,10
8475193_vs_8477506,6
8475754_vs_8478407,11
8475754_vs_8482858,11
8475314_vs_8478407,14
8475314_vs_8482858,11
8475151_vs_8476457,14
8475754_vs_8476457,14
8475314_vs_8476457,12
8479293_vs_8476917,10
8481789_vs_8476917,7
8475193_vs_8476917,8
8481789_vs_8481014,8
8475193_vs_8480865,8
8479293_vs_8481014,7
8475193_vs_8481014,7
8481789_vs_8480865,9
8479293_vs_8480865,12
8475231_vs_8478407,11
8475231_vs_8476457,10
8476826_vs_8481014,9
8480009_vs_8481014,13
8474709_vs_8476457,7
8474709_vs_8478407,8
8473504_vs_8478407,9
8473504_vs_8476457,9
8473504_vs_8476467,6
8475231_vs_8476467,6
8474709_vs_8476467,5
8473504_vs_8478840,4
8475231_vs_8478840,5
8474709_vs_8478840,3
8476826_vs_8476422,14
8480009_vs_8476422,10
8480789_vs_8474602,9
8481601_vs_8474602,8
8481601_vs_8482858,9
8476419_vs_8474602,10
8477416_vs_8476429,12
8476826_vs_8476429,12
8480009_vs_8476429,10
8480789_vs_8482858,11
8477416_vs_8476422,10
8476419_vs_8482858,10
8477444_vs_8476429,10
8475768_vs_8477506,10
8477505_vs_8477506,9
8474586_vs_8480865,12
8474586_vs_8477506,10
8474586_vs_8481014,11
8477955_vs_8480865,9
8477955_vs_8477506,12
8475314_vs_8476467,16
8475314_vs_8478840,14
8477505_vs_8476917,7
8474586_vs_8476917,9
8477955_vs_8476917,11
8482665_vs_8477506,12
8482665_vs_8476917,11
8475754_vs_8476467,13
8475754_vs_8478840,9
8475151_vs_8478840,9
8475151_vs_8476467,12
8481789_vs_8476422,6
8479293_vs_8476422,9
8474709_vs_8474602,6
8475231_vs_8474602,6
8473504_vs_8474602,7
8474709_vs_8482858,7
8473504_vs_8482858,6
8475231_vs_8482858,6
8477416_vs_8480865,9
8480789_vs_8476467,4
8477416_vs_8481014,10
8480789_vs_8478840,5
8478445_vs_8478407,17
8482665_vs_8481014,13
8478445_vs_8476457,14
8482665_vs_8480865,10
8477955_vs_8481014,9
8476419_vs_8476467,6
8476419_vs_8478840,6
8475314_vs_8474602,8
8475768_vs_8476917,8
8481601_vs_8476467,3
8475754_vs_8474602,7
8475151_vs_8474602,6
8481601_vs_8478840,3
