,time_together
8477500_vs_8477939,19
8475231_vs_8480144,11
8477500_vs_8480144,13
8477500_vs_8482720,19
8475231_vs_8482720,12
8477407_vs_8477939,15
8477407_vs_8480144,13
8477407_vs_8482720,15
8475231_vs_8477939,15
8475754_vs_8478483,15
8474157_vs_8475151,8
8474157_vs_8475754,9
8475166_vs_8475754,17
8475151_vs_8475166,15
8478483_vs_8484958,12
8475166_vs_8484958,11
8474157_vs_8484958,9
8475151_vs_8478483,16
8475166_vs_8476419,17
8476419_vs_8478483,18
8474157_vs_8476419,12
8474157_vs_8478445,15
8478445_vs_8478483,15
8475166_vs_8478445,15
8476419_vs_8482259,8
8478445_vs_8482259,11
8482259_vs_8484958,8
8477503_vs_8478445,10
8477503_vs_8484958,7
8476419_vs_8477503,8
8475314_vs_8477503,6
8475314_vs_8482259,6
8476419_vs_8481582,5
8478445_vs_8481582,9
8475314_vs_8481582,5
8477392_vs_8477503,9
8477392_vs_8482259,7
8477392_vs_8481582,6
8477503_vs_8478115,10
8478115_vs_8482259,9
8478115_vs_8481582,9
8481237_vs_8482259,7
8471817_vs_8477392,5
8471817_vs_8478115,4
8477503_vs_8481237,10
8471817_vs_8481237,4
8478904_vs_8481237,4
8478115_vs_8478904,4
8477392_vs_8478904,5
8477392_vs_8480980,5
8480980_vs_8481237,4
8478115_vs_8480980,4
8480144_vs_8484958,9
8482720_vs_8484958,7
8477939_vs_8484958,8
8477392_vs_8482720,6
8478445_vs_8482720,10
8478115_vs_8482720,6
8477392_vs_8477939,5
8477939_vs_8478445,12
8477939_vs_8478115,4
8477392_vs_8480144,6
8477939_vs_8481237,4
8481237_vs_8482720,6
8478115_vs_8480144,5
8480144_vs_8481237,5
8477500_vs_8478483,9
8475166_vs_8477407,6
8475231_vs_8478483,5
8474157_vs_8477500,6
8474157_vs_8475231,6
8475166_vs_8477500,12
8475166_vs_8475231,4
8477407_vs_8478483,7
8474157_vs_8477407,6
8478904_vs_8484958,6
8475151_vs_8480980,5
8475151_vs_8478904,5
8480980_vs_8484958,6
8471817_vs_8475151,5
8471817_vs_8477500,6
8477500_vs_8480980,7
8477500_vs_8478904,7
8471817_vs_8484958,5
8475754_vs_8478904,7
8475754_vs_8480980,6
8471817_vs_8475754,5
8475754_vs_8482259,9
8475151_vs_8482259,8
8471817_vs_8476419,4
8475754_vs_8477503,8
8471817_vs_8478445,4
8475314_vs_8482720,8
8476419_vs_8482720,12
8476419_vs_8477939,12
8476419_vs_8480144,7
8475166_vs_8477392,2
8475166_vs_8478115,3
8475754_vs_8482720,10
8475151_vs_8477939,10
8475754_vs_8477939,11
8475151_vs_8482720,8
8475231_vs_8477503,8
8477500_vs_8477503,9
8477500_vs_8482259,8
8475231_vs_8482259,7
8475231_vs_8478904,5
8477407_vs_8478904,6
8477407_vs_8477503,7
8478445_vs_8478904,4
8476419_vs_8478904,3
8474157_vs_8475314,13
8475314_vs_8478904,3
8478445_vs_8480980,5
8476419_vs_8480980,4
8475314_vs_8480980,4
8471817_vs_8475314,2
8474157_vs_8477392,1
8475754_vs_8480144,6
8475151_vs_8480144,6
8477500_vs_8481582,7
8475231_vs_8481582,6
8481237_vs_8481582,6
8475314_vs_8478483,12
8475166_vs_8475314,12
8471817_vs_8477407,4
8471817_vs_8475231,5
8475314_vs_8477939,7
8475314_vs_8480144,8
8477407_vs_8480980,5
8475231_vs_8480980,4
8474157_vs_8478115,1
8478115_vs_8478483,1
8478483_vs_8481237,1
8475166_vs_8481237,1
8477392_vs_8478483,1
8481582_vs_8484958,5
8475754_vs_8481582,7
8475151_vs_8481582,6
8478445_vs_8480144,8
8477407_vs_8482259,6
8477407_vs_8481582,4
8475151_vs_8477503,6
