,time_together
8477500_vs_8478519,15
8475314_vs_8478519,12
8478445_vs_8482070,9
8478445_vs_8479591,5
8475314_vs_8479591,6
8477500_vs_8482070,9
8477500_vs_8479591,8
8475314_vs_8482070,8
8478445_vs_8478519,14
8478115_vs_8478519,8
8478115_vs_8482070,5
8478115_vs_8479591,8
8477500_vs_8477839,7
8477839_vs_8478115,8
8477839_vs_8478445,8
8475754_vs_8478519,15
8477426_vs_8478445,10
8477426_vs_8478115,11
8475754_vs_8477839,8
8475754_vs_8477426,12
8474564_vs_8478445,10
8474564_vs_8478115,10
8474564_vs_8475754,9
8474564_vs_8475151,9
8475151_vs_8477839,7
8475151_vs_8477426,10
8476453_vs_8481601,12
8476419_vs_8476453,14
8476419_vs_8478010,14
8474564_vs_8476419,11
8478010_vs_8481601,12
8475151_vs_8476453,10
8475151_vs_8478010,6
8474564_vs_8481601,10
8478010_vs_8480789,6
8474564_vs_8480789,5
8476453_vs_8480789,7
8479542_vs_8481601,10
8479542_vs_8480789,6
8476419_vs_8479542,14
8473504_vs_8476453,5
8473504_vs_8478519,6
8475231_vs_8478519,12
8473504_vs_8478010,5
8474564_vs_8475231,7
8473504_vs_8474564,4
8475231_vs_8476453,8
8475231_vs_8478010,8
8476419_vs_8478519,13
8475151_vs_8479591,7
8475151_vs_8479542,11
8475754_vs_8479591,8
8475754_vs_8479542,12
8475754_vs_8476453,11
8475754_vs_8482070,8
8475151_vs_8482070,6
8475314_vs_8477839,6
8476822_vs_8477500,10
8475314_vs_8476822,8
8476822_vs_8478445,10
8477353_vs_8477500,11
8477353_vs_8478445,9
8475314_vs_8477353,6
8478010_vs_8478115,6
8478115_vs_8479542,10
8475754_vs_8478010,8
8476453_vs_8478115,6
8475231_vs_8477839,7
8473504_vs_8477839,4
8474709_vs_8477426,4
8474564_vs_8474709,2
8473504_vs_8477426,3
8475231_vs_8477426,6
8474709_vs_8477839,4
8474564_vs_8475314,7
8475314_vs_8477426,8
8475231_vs_8479591,8
8475231_vs_8482070,7
8477500_vs_8478010,10
8476453_vs_8477500,13
8475314_vs_8478010,10
8478010_vs_8478445,12
8475314_vs_8476453,12
8476453_vs_8478445,14
8478519_vs_8481601,9
8478519_vs_8480789,9
8477500_vs_8479542,16
8475151_vs_8476822,9
8475754_vs_8476822,10
8475151_vs_8477353,9
8476822_vs_8478115,6
8475754_vs_8477353,10
8477353_vs_8478115,7
8477426_vs_8477500,10
8474564_vs_8477500,9
8474709_vs_8479542,5
8474709_vs_8478010,2
8475231_vs_8479542,8
8473504_vs_8479542,5
8474709_vs_8476453,4
8474709_vs_8478519,4
8479591_vs_8481601,7
8479591_vs_8480789,7
8480789_vs_8482070,5
8481601_vs_8482070,4
8476419_vs_8482070,5
8476419_vs_8479591,8
8476419_vs_8477839,5
8477839_vs_8481601,6
8477839_vs_8480789,5
8477353_vs_8480789,3
8476822_vs_8480789,3
8478445_vs_8479542,16
8475314_vs_8479542,18
8474709_vs_8482070,3
8474709_vs_8479591,4
8473504_vs_8482070,3
8473504_vs_8479591,3
8477426_vs_8481601,6
8476419_vs_8477426,8
8477426_vs_8480789,5
8476822_vs_8481601,3
8476419_vs_8476822,6
8477353_vs_8481601,3
8476419_vs_8477353,4
8475151_vs_8478519,12
8475231_vs_8476822,4
8475231_vs_8477353,3
8473504_vs_8477353,1
8473504_vs_8476822,1
