period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",TBL,MTL,14,8,"['8476822', '8476878', '8479591']","['8480246', '8482929']","['8476469', '8478133', '8482476']","['8478851', '8482087']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",TBL,MTL,14,8,"['8476453', '8476822', '8478010', '8479542']",['8475167'],"['8476981', '8477989']","['8476875', '8478851']",5,4,4v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",TBL,MTL,14,8,"['8478519', '8479542', '8483447']","['8474151', '8478416']","['8480018', '8481540', '8483515']","['8478851', '8482087']",5,5,5v5
