period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,SEA,2,55,"['8475314', '8477500', '8481601']","['8477506', '8481014']","['8476905', '8477955', '8479293']","['8476457', '8478407']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,SEA,2,55,"['8475314', '8477500', '8481601']","['8477506', '8481014']","['8475768', '8476826', '8482665']","['8476457', '8478407']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,SEA,2,55,"['8475151', '8475314', '8475754', '8477500']",['8480865'],"['8478477', '8479293']","['8476457', '8476467']",5,4,4v5
