,time_together
8476468_vs_8478133,13
8475848_vs_8476468,12
8476468_vs_8476981,13
8478133_vs_8482109,11
8475848_vs_8477839,10
8475848_vs_8482109,9
8476981_vs_8477839,9
8476981_vs_8482109,12
8477839_vs_8478133,10
8476468_vs_8481540,12
8481540_vs_8482109,7
8477839_vs_8481540,7
8476468_vs_8483515,13
8477839_vs_8483515,8
8482109_vs_8483515,8
8476459_vs_8483515,18
8478550_vs_8483515,16
8476459_vs_8480018,19
8478550_vs_8480018,17
8482157_vs_8483515,19
8480018_vs_8482157,18
8476459_vs_8481540,18
8478550_vs_8481540,14
8481540_vs_8482157,20
8479390_vs_8481618,10
8481618_vs_8481704,6
8479390_vs_8484984,9
8481704_vs_8482775,4
8482775_vs_8483690,6
8479390_vs_8482775,5
8483690_vs_8484984,8
8481618_vs_8483690,9
8481704_vs_8484984,6
8481618_vs_8482460,7
8481726_vs_8484984,6
8475842_vs_8482775,7
8475842_vs_8484984,10
8482460_vs_8484984,6
8475842_vs_8481618,8
8481726_vs_8482775,5
8481618_vs_8481726,7
8482460_vs_8482775,5
8475842_vs_8480018,7
8480018_vs_8481726,5
8480018_vs_8482460,6
8476468_vs_8480018,13
8476468_vs_8482737,8
8482157_vs_8482737,7
8475842_vs_8482737,12
8475842_vs_8483515,5
8476459_vs_8482737,7
8475842_vs_8481540,6
8476459_vs_8481618,9
8476459_vs_8484984,9
8477839_vs_8481618,8
8477839_vs_8484984,5
8477839_vs_8480018,8
8475848_vs_8476459,9
8477839_vs_8482737,4
8477839_vs_8483424,4
8476468_vs_8480813,6
8482109_vs_8482737,3
8476468_vs_8483424,5
8480813_vs_8482109,3
8482109_vs_8483424,3
8477839_vs_8480813,4
8475842_vs_8476981,1
8475842_vs_8475848,4
8478133_vs_8481726,2
8478133_vs_8482460,3
8475848_vs_8481726,3
8476981_vs_8481726,1
8475842_vs_8478133,2
8475848_vs_8482460,2
8476981_vs_8482460,2
8480018_vs_8483690,4
8481540_vs_8483690,4
8483515_vs_8483690,5
8477839_vs_8482775,7
8481618_vs_8482109,7
8482109_vs_8484984,5
8482109_vs_8482775,6
8478133_vs_8483690,8
8476459_vs_8482775,7
8475848_vs_8482157,6
8476468_vs_8482775,7
8482157_vs_8484984,8
8482157_vs_8482775,4
8476468_vs_8484984,6
8476468_vs_8481618,8
8481618_vs_8482157,7
8480813_vs_8482157,4
8482157_vs_8483424,2
8480813_vs_8483690,7
8483424_vs_8483690,5
8479390_vs_8483424,4
8479390_vs_8480813,6
8476981_vs_8478550,9
8475848_vs_8483690,8
8478133_vs_8479390,7
8476981_vs_8483690,7
8475848_vs_8479390,8
8476981_vs_8479390,7
8478133_vs_8478550,12
8475848_vs_8478550,8
8479390_vs_8483515,5
8482460_vs_8483515,4
8476459_vs_8476981,10
8478550_vs_8481618,7
8476459_vs_8478133,9
8478550_vs_8482775,6
8478133_vs_8482157,6
8480813_vs_8482460,6
8475842_vs_8480813,9
8482460_vs_8483424,8
8481726_vs_8482737,7
8475842_vs_8483424,8
8480813_vs_8481726,6
8481726_vs_8483424,8
8482460_vs_8482737,7
8480018_vs_8482109,8
8478550_vs_8484984,6
8478133_vs_8481704,6
8475848_vs_8481704,7
8476981_vs_8481704,6
8476981_vs_8482157,4
8480018_vs_8481704,2
8481704_vs_8483515,3
8481540_vs_8481704,2
8479390_vs_8480018,4
8479390_vs_8481540,4
8482737_vs_8483690,5
8481704_vs_8482737,5
8480813_vs_8481704,4
8479390_vs_8482737,6
8481704_vs_8483424,3
8478550_vs_8482737,5
8481726_vs_8483515,3
8481540_vs_8481726,2
8481540_vs_8482460,4
8476459_vs_8483424,1
8478550_vs_8483424,1
8476459_vs_8480813,2
8478550_vs_8480813,2
