period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",WSH,TBL,15,14,"['8471214', '8478440', '8478463']","['8477845', '8479345']","['8476826', '8477416', '8480995']","['8475167', '8482655']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",WSH,TBL,15,14,"['8471214', '8478440', '8478463']","['8477845', '8479345']","['8476826', '8477416', '8480995']","['8475167', '8482655']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",WSH,TBL,15,14,"['8475343', '8479520']","['8474590', '8480796']","['8476453', '8477404', '8478010', '8478519']",['8475167'],4,5,5v4
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",WSH,TBL,15,14,"['8475343', '8478440']",['8474590'],"['8478010', '8478519']",['8474151'],3,3,3v3
