,time_together
8476925_vs_8479372,6
8483497_vs_8478468,12
8481789_vs_8478468,13
8477919_vs_8478468,13
8478434_vs_8476467,7
8479353_vs_8476467,8
8483497_vs_8481527,10
8478434_vs_8479372,6
8479353_vs_8479372,7
8476925_vs_8476467,5
8477919_vs_8481527,13
8481789_vs_8481527,13
8479353_vs_8476457,11
8482665_vs_8478468,11
8479353_vs_8478407,13
8477955_vs_8478468,12
8476925_vs_8476457,13
8476925_vs_8478407,14
8474586_vs_8481527,12
8477955_vs_8481527,9
8478434_vs_8476457,11
8474586_vs_8478468,14
8478434_vs_8478407,12
8482665_vs_8481527,9
8477955_vs_8475188,13
8482665_vs_8475188,13
8474586_vs_8475188,13
8478483_vs_8478407,18
8477964_vs_8478407,12
8474586_vs_8477447,18
8478975_vs_8478468,10
8477955_vs_8477447,15
8477964_vs_8476457,15
8478975_vs_8477447,8
8478975_vs_8475188,9
8478483_vs_8476457,17
8478403_vs_8476457,17
8478403_vs_8478407,17
8482751_vs_8477447,12
8482751_vs_8475188,13
8476905_vs_8477447,18
8476905_vs_8475188,16
8477964_vs_8477986,10
8478403_vs_8477986,10
8478483_vs_8477986,15
8477964_vs_8479324,9
8478483_vs_8479324,12
8478403_vs_8479324,9
8478975_vs_8477018,10
8482751_vs_8477018,14
8476905_vs_8477018,15
8478975_vs_8480727,11
8482751_vs_8480727,11
8476905_vs_8480727,16
8478483_vs_8479372,9
8477964_vs_8479372,9
8478403_vs_8479372,10
8475768_vs_8480727,12
8475913_vs_8479372,10
8475768_vs_8477018,13
8475913_vs_8477986,13
8483524_vs_8480727,10
8477964_vs_8476467,8
8476448_vs_8476467,10
8475913_vs_8476467,13
8476448_vs_8479372,12
8483524_vs_8477018,9
8480009_vs_8480727,11
8480009_vs_8477018,9
8475191_vs_8476467,8
8475191_vs_8479372,11
8483524_vs_8481527,7
8483524_vs_8478468,9
8480009_vs_8481527,9
8475768_vs_8481527,6
8480009_vs_8478468,9
8475768_vs_8478468,7
8481604_vs_8476467,8
8481604_vs_8479372,10
8476448_vs_8476457,11
8475191_vs_8476457,13
8481604_vs_8476457,11
8476448_vs_8478407,12
8481604_vs_8478407,8
8475191_vs_8478407,12
8476438_vs_8478407,8
8476881_vs_8476457,14
8476438_vs_8476457,6
8476881_vs_8478407,9
8481789_vs_8475188,10
8483497_vs_8475188,5
8477919_vs_8475188,9
8477919_vs_8477447,10
8483497_vs_8477447,5
8481789_vs_8477447,10
8478434_vs_8477986,8
8476925_vs_8477986,9
8476438_vs_8477986,11
8476925_vs_8479324,7
8479353_vs_8479324,6
8478434_vs_8479324,6
8479353_vs_8477986,9
8482665_vs_8477447,14
8474586_vs_8480727,12
8482665_vs_8480727,12
8477955_vs_8480727,13
8474586_vs_8477018,12
8477955_vs_8477018,11
8482665_vs_8477018,11
8478403_vs_8476467,10
8478483_vs_8476467,9
8482751_vs_8478468,5
8476905_vs_8478468,9
8478975_vs_8481527,8
8482751_vs_8481527,7
8476905_vs_8481527,10
8475913_vs_8476457,14
8475913_vs_8478407,12
8480009_vs_8477447,9
8475768_vs_8477447,12
8480009_vs_8475188,6
8475768_vs_8475188,12
8483524_vs_8477447,6
8483524_vs_8475188,5
8476448_vs_8477986,15
8475191_vs_8477986,15
8475913_vs_8479324,10
8475191_vs_8479324,11
8476448_vs_8479324,11
8476881_vs_8477986,12
8476438_vs_8479324,10
8476881_vs_8479324,13
8481604_vs_8477986,14
8481604_vs_8479324,14
8476438_vs_8479372,9
8476881_vs_8479372,10
8476438_vs_8476467,5
8476881_vs_8476467,10
8477919_vs_8480727,10
8477919_vs_8477018,9
8483497_vs_8480727,5
8483497_vs_8477018,5
8481789_vs_8480727,8
8481789_vs_8477018,8
