,time_together
8475722_vs_8482745,8
8475722_vs_8484153,7
8473986_vs_8480802,12
8477949_vs_8484153,13
8477949_vs_8482745,15
8480802_vs_8482745,12
8480802_vs_8484153,11
8473986_vs_8475722,11
8473986_vs_8477949,12
8478873_vs_8479420,11
8478873_vs_8482175,12
8478366_vs_8479420,13
8478366_vs_8482175,12
8478873_vs_8483468,7
8478366_vs_8483468,9
8476458_vs_8479420,10
8476458_vs_8482175,10
8476458_vs_8483468,6
8482097_vs_8483445,13
8477952_vs_8478413,5
8477952_vs_8481528,7
8478413_vs_8483445,9
8480806_vs_8481528,14
8478413_vs_8480806,8
8481528_vs_8483445,12
8477952_vs_8482097,7
8480806_vs_8482097,17
8476458_vs_8480802,9
8478366_vs_8480802,11
8477949_vs_8478873,15
8478873_vs_8480802,10
8476458_vs_8477949,15
8477949_vs_8478366,13
8478366_vs_8481522,7
8476458_vs_8479359,7
8478873_vs_8481522,8
8481522_vs_8482745,10
8479359_vs_8482745,9
8478366_vs_8479359,7
8476458_vs_8481522,9
8478873_vs_8479359,8
8476458_vs_8484145,8
8478873_vs_8484145,10
8478366_vs_8484145,8
8482745_vs_8484145,9
8477952_vs_8480802,5
8480802_vs_8483445,7
8473986_vs_8478413,10
8478413_vs_8484153,12
8473986_vs_8484145,10
8483445_vs_8484145,3
8484145_vs_8484153,8
8477952_vs_8484145,1
8473986_vs_8479359,8
8479359_vs_8484153,8
8477952_vs_8479359,1
8479359_vs_8483445,3
8477527_vs_8479420,6
8481517_vs_8483468,9
8477527_vs_8482175,6
8478424_vs_8479420,10
8478424_vs_8482175,12
8479420_vs_8481517,10
8477527_vs_8483468,7
8478424_vs_8483468,9
8481517_vs_8482175,11
8477952_vs_8483468,3
8480806_vs_8483468,8
8479420_vs_8480806,8
8482175_vs_8483445,8
8483445_vs_8483468,4
8477952_vs_8479420,2
8477952_vs_8482175,4
8479420_vs_8483445,4
8480806_vs_8482175,12
8473986_vs_8481528,12
8473986_vs_8482097,11
8482097_vs_8484153,8
8481528_vs_8484153,8
8478413_vs_8482745,11
8481528_vs_8482745,10
8475722_vs_8478873,7
8475722_vs_8476458,6
8475722_vs_8478366,6
8477527_vs_8481522,3
8478424_vs_8481522,5
8481517_vs_8481522,6
8481517_vs_8482097,9
8477527_vs_8482097,6
8478424_vs_8482097,11
8478424_vs_8481528,7
8477527_vs_8481528,5
8481517_vs_8481528,8
8480802_vs_8480806,6
8475722_vs_8477952,3
8475722_vs_8483445,5
8475722_vs_8480806,7
8477949_vs_8477952,3
8479420_vs_8482745,10
8479420_vs_8484153,10
8473986_vs_8479420,12
8482175_vs_8482745,10
8473986_vs_8482175,12
8482175_vs_8484153,9
8481517_vs_8484145,6
8477527_vs_8484145,2
8478424_vs_8484145,5
8477527_vs_8480802,6
8477527_vs_8479359,2
8478424_vs_8479359,3
8478424_vs_8480802,7
8479359_vs_8481517,5
8480802_vs_8481517,8
8477527_vs_8478413,6
8482097_vs_8482745,8
8475722_vs_8481517,9
8475722_vs_8478424,9
8480806_vs_8484145,3
8477949_vs_8480806,4
8477949_vs_8478424,7
8476458_vs_8481528,6
8478873_vs_8481528,8
8478366_vs_8478413,10
8476458_vs_8478413,9
8478413_vs_8478873,11
8473986_vs_8481522,7
8481522_vs_8484153,10
8473986_vs_8483468,7
8477949_vs_8481517,7
8478873_vs_8482097,7
8478413_vs_8481517,6
8478413_vs_8478424,5
8479359_vs_8480806,1
8477527_vs_8477949,5
8475722_vs_8477527,4
8482745_vs_8483468,5
8483468_vs_8484153,5
8478366_vs_8482097,5
8478366_vs_8481528,5
8476458_vs_8482097,5
8477949_vs_8483445,2
8481522_vs_8483445,2
