,time_together
8476429_vs_8479378,12
8476429_vs_8480145,12
8477506_vs_8479378,16
8477506_vs_8480145,16
8479378_vs_8480865,18
8476917_vs_8479378,17
8480145_vs_8480865,18
8476917_vs_8480145,18
8476331_vs_8476917,15
8476331_vs_8480865,20
8476917_vs_8477504,21
8477504_vs_8480865,20
8476331_vs_8477950,17
8477504_vs_8477950,17
8476331_vs_8481014,15
8477504_vs_8481014,17
8479378_vs_8481014,14
8477950_vs_8479378,11
8480145_vs_8481014,14
8477950_vs_8480145,11
8477506_vs_8477938,10
8476429_vs_8477938,11
8476429_vs_8476525,11
8476525_vs_8477506,10
8477504_vs_8477506,13
8476429_vs_8477504,8
8476525_vs_8477950,11
8476525_vs_8481014,13
8477938_vs_8480865,7
8476525_vs_8480865,7
8476331_vs_8477506,8
8476331_vs_8476429,6
8477938_vs_8481014,11
8477938_vs_8477950,10
8476525_vs_8476917,6
8476917_vs_8477938,5
