,time_together
8477506_vs_8482684,20
8477506_vs_8478507,24
8476917_vs_8482684,21
8476917_vs_8478507,24
8478507_vs_8481014,13
8481014_vs_8482684,20
8478507_vs_8480222,12
8480222_vs_8482684,13
8480222_vs_8480860,12
8474090_vs_8480222,13
8480860_vs_8481014,14
8474090_vs_8481014,15
8474090_vs_8476917,11
8476917_vs_8480860,11
8476917_vs_8483495,14
8481014_vs_8483495,17
8476917_vs_8478399,17
8478399_vs_8481014,16
8474145_vs_8482684,19
8474145_vs_8478507,17
8476422_vs_8482684,19
8476422_vs_8478507,20
8474090_vs_8474145,12
8474090_vs_8476422,16
8476422_vs_8480860,14
8474145_vs_8480860,12
8474090_vs_8477506,13
8477506_vs_8480860,12
8476422_vs_8483495,19
8474145_vs_8483495,19
8476422_vs_8478399,15
8474145_vs_8478399,14
8480222_vs_8483495,13
8478399_vs_8480222,15
8477506_vs_8483495,12
8477506_vs_8478399,17
