,time_together
8477426_vs_8475233,15
8483447_vs_8482964,11
8475848_vs_8481719,7
8477426_vs_8482964,15
8476981_vs_8481719,5
8477989_vs_8481719,10
8476878_vs_8475233,11
8475848_vs_8474151,6
8476878_vs_8482964,12
8483447_vs_8475233,12
8476981_vs_8474151,5
8477989_vs_8474151,8
8475848_vs_8478178,10
8477989_vs_8478178,11
8476981_vs_8478178,10
8475848_vs_8475167,11
8476453_vs_8475233,12
8476981_vs_8475167,10
8476453_vs_8482964,8
8477989_vs_8475167,13
8478519_vs_8482964,6
8478519_vs_8475233,7
8481540_vs_8475167,10
8479542_vs_8475233,8
8479542_vs_8482087,21
8476453_vs_8482087,24
8481540_vs_8478178,10
8478519_vs_8482087,21
8480018_vs_8478178,13
8480018_vs_8475167,15
8483515_vs_8478178,10
8483515_vs_8475167,10
8476453_vs_8478851,24
8479542_vs_8478851,22
8478519_vs_8478851,21
8478010_vs_8482087,17
8478010_vs_8478851,15
8481523_vs_8482929,8
8479339_vs_8478178,10
8481523_vs_8478178,10
8481540_vs_8482929,7
8478010_vs_8483457,13
8477404_vs_8483457,13
8479591_vs_8483457,14
8478010_vs_8476875,17
8477404_vs_8476875,17
8479339_vs_8482929,8
8479591_vs_8476875,12
8481618_vs_8482929,8
8481618_vs_8478178,10
8481618_vs_8480246,8
8481523_vs_8480246,7
8479339_vs_8480246,7
8481618_vs_8481719,10
8479339_vs_8481719,10
8482070_vs_8483457,5
8481523_vs_8481719,10
8482070_vs_8476875,7
8481618_vs_8474151,8
8479339_vs_8474151,10
8481523_vs_8474151,9
8476822_vs_8476875,5
8476822_vs_8483457,5
8483424_vs_8474151,4
8483424_vs_8481719,4
8474715_vs_8483457,6
8474715_vs_8476875,6
8478133_vs_8474151,5
8478133_vs_8481719,8
8476822_vs_8482087,4
8477426_vs_8478851,12
8483447_vs_8482087,8
8477426_vs_8482087,13
8476469_vs_8481719,8
8476822_vs_8478851,7
8476469_vs_8474151,5
8483447_vs_8478851,8
8475848_vs_8482929,6
8476469_vs_8482929,7
8476878_vs_8478851,8
8477989_vs_8482929,9
8476878_vs_8482087,7
8476469_vs_8480246,8
8477989_vs_8480246,9
8475848_vs_8480246,6
8476981_vs_8482929,8
8476981_vs_8480246,8
8479542_vs_8483457,13
8476453_vs_8483457,12
8478519_vs_8483457,15
8477404_vs_8482087,12
8479591_vs_8482087,9
8480018_vs_8474151,13
8481540_vs_8481719,11
8483515_vs_8481719,11
8478519_vs_8476875,15
8481540_vs_8474151,12
8483515_vs_8474151,12
8480018_vs_8481719,12
8479542_vs_8476875,13
8476453_vs_8476875,16
8479542_vs_8482964,6
8478133_vs_8480246,8
8478133_vs_8482929,6
8483424_vs_8480246,4
8483424_vs_8482929,4
8476822_vs_8482964,6
8482070_vs_8478851,8
8482070_vs_8482964,5
8482070_vs_8475233,9
8476822_vs_8475233,5
8474715_vs_8475233,7
8474715_vs_8482964,6
8477426_vs_8483457,10
8477426_vs_8476875,12
8476878_vs_8483457,7
8476878_vs_8476875,7
8481618_vs_8475167,12
8479339_vs_8475167,11
8481523_vs_8475167,13
8483447_vs_8476875,5
8483447_vs_8483457,5
8477404_vs_8478851,11
8478010_vs_8475233,6
8477404_vs_8475233,7
8474715_vs_8482087,4
8478133_vs_8478178,12
8476469_vs_8478178,10
8482070_vs_8482087,5
8477404_vs_8482964,4
8478133_vs_8475167,13
8479591_vs_8478851,6
8483515_vs_8482929,9
8483515_vs_8480246,7
8480018_vs_8480246,5
8480018_vs_8482929,7
8481540_vs_8480246,5
8476469_vs_8475167,11
8483424_vs_8478178,4
8483424_vs_8475167,4
8474715_vs_8478851,5
8478010_vs_8482964,2
8479591_vs_8482964,2
8479591_vs_8475233,1
