period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NSH,NYI,18,2,"['8475158', '8478047', '8482146']","['8476869', '8483565']","['8475151', '8475314', '8477500']","['8477950', '8481014']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NSH,NYI,18,2,"['8475158', '8478047', '8482146']","['8476869', '8483565']","['8475151', '8475314', '8477500']","['8476917', '8477506']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NSH,NYI,18,2,"['8475158', '8478047', '8482146']","['8476869', '8483565']","['8475151', '8475314', '8477500']","['8476917', '8477506']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NSH,NYI,18,2,"['8475158', '8476887']",['8482111'],"['8475151', '8477500']",['8476917'],3,3,3v3
