period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,BOS,59,6,"['8477951', '8479343', '8480849']","['8479410', '8480891']","['8473419', '8475745', '8479638']","['8476854', '8478443']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",UTA,BOS,59,6,"['8473419', '8475745']","['8476854', '8478443']","['8477951', '8479343', '8480849', '8482699']",['8479410'],4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,BOS,59,6,"['8477951', '8479343', '8480849', '8482699']",['8479410'],"['8473419', '8475745']","['8477507', '8478443']",5,4,4v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",UTA,BOS,59,6,"['8477956', '8478401']",['8479325'],"['8478831', '8479343']",['8479410'],3,3,3v3
