period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",ANA,OTT,24,9,"['8473986', '8481533', '8482745']","['8481605', '8482803']","['8476393', '8478020', '8481596']","['8475324', '8478469']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,OTT,24,9,"['8480806', '8481517', '8483445']","['8475208', '8481563']","['8480064', '8480208', '8480801']","['8475324', '8478469']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,OTT,24,9,"['8480806', '8481517', '8483445']","['8475208', '8481563']","['8480064', '8480208', '8480801']","['8475324', '8478469']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,OTT,24,9,"['8476458', '8478366']",['8482803'],"['8480064', '8480801']",['8482105'],3,3,3v3
