,time_together
8476422_vs_8478851,18
8476429_vs_8476875,16
8476422_vs_8476875,19
8476429_vs_8478851,14
8476875_vs_8477506,25
8477506_vs_8478851,20
8478851_vs_8480865,20
8476875_vs_8480865,25
8480865_vs_8481593,10
8477506_vs_8481593,15
8477506_vs_8483457,24
8480865_vs_8483457,16
8477950_vs_8483457,20
8477950_vs_8481593,17
8476875_vs_8476917,25
8476917_vs_8481593,20
8476875_vs_8477950,25
8476917_vs_8478851,21
8477950_vs_8478851,22
8476429_vs_8482964,10
8476422_vs_8482964,12
8475233_vs_8476429,9
8475233_vs_8476422,11
8475233_vs_8476917,10
8476917_vs_8482964,10
8477950_vs_8482964,10
8475233_vs_8477950,12
8476917_vs_8483457,25
8475233_vs_8480865,9
8476429_vs_8481593,3
8480865_vs_8482964,10
8477506_vs_8482964,9
8475233_vs_8477506,9
8476422_vs_8481593,8
8476429_vs_8483457,5
8476422_vs_8483457,8
