period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",VGK,ANA,54,24,"['8475913', '8477964', '8478403']","['8474565', '8477447']","['8477952', '8481533', '8482745']","['8475462', '8480001']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",VGK,ANA,54,24,"['8475913', '8477964', '8478403']","['8474565', '8477447']","['8477952', '8481533', '8482745']","['8475208', '8483490']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",VGK,ANA,54,24,"['8475913', '8477964', '8478403']","['8474565', '8477447']","['8477952', '8481533', '8482745']","['8475208', '8483490']",5,5,5v5
