,time_together
8475172_vs_8475764,21
8479385_vs_8478397,18
8482077_vs_8480860,20
8484860_vs_8475764,14
8482077_vs_8478397,20
8479385_vs_8480860,20
8482679_vs_8476892,21
8475170_vs_8480860,20
8475170_vs_8478397,21
8475172_vs_8476892,21
8484860_vs_8476892,14
8482679_vs_8475764,19
8476399_vs_8475764,14
8479385_vs_8477810,17
8482077_vs_8477810,17
8475170_vs_8477346,15
8475170_vs_8477810,18
8476399_vs_8476892,8
8482077_vs_8477346,17
8479385_vs_8477346,15
8484180_vs_8476892,9
8474150_vs_8475764,13
8483516_vs_8477346,10
8480023_vs_8477346,24
8483516_vs_8477810,11
8480023_vs_8477810,17
8477402_vs_8477346,24
8484180_vs_8475764,12
8477402_vs_8477810,19
8474150_vs_8476892,10
8484180_vs_8482733,4
8476399_vs_8482733,5
8474150_vs_8482733,5
8484180_vs_8481006,4
8476399_vs_8481006,5
8474150_vs_8481006,5
8480797_vs_8481598,16
8481068_vs_8475753,16
8481068_vs_8481598,15
8480074_vs_8480860,3
8480459_vs_8480860,11
8480459_vs_8478397,15
8480074_vs_8478397,4
8482089_vs_8478397,12
8480028_vs_8475753,15
8482089_vs_8480860,13
8480028_vs_8481598,15
8480797_vs_8475753,20
8482089_vs_8484768,11
8480074_vs_8484768,7
8480459_vs_8484768,12
8480459_vs_8481167,9
8480074_vs_8481167,5
8482089_vs_8481167,8
8482074_vs_8475753,10
8482074_vs_8481598,13
8482077_vs_8481167,7
8479385_vs_8484768,6
8482077_vs_8484768,8
8475170_vs_8481167,6
8475170_vs_8484768,7
8479066_vs_8475753,7
8479066_vs_8476892,5
8482074_vs_8476892,10
8483609_vs_8476892,10
8483609_vs_8475753,13
8479385_vs_8481167,6
8475760_vs_8484768,6
8479066_vs_8481006,3
8482074_vs_8481006,4
8479066_vs_8482733,6
8477573_vs_8481167,9
8482074_vs_8482733,6
8477573_vs_8484768,14
8483609_vs_8481006,5
8478472_vs_8481167,10
8475760_vs_8481167,6
8478472_vs_8484768,14
8483609_vs_8482733,7
8480028_vs_8476892,13
8482679_vs_8481598,17
8480797_vs_8476892,15
8475172_vs_8481598,15
8480459_vs_8477346,18
8480028_vs_8481006,7
8482679_vs_8481006,5
8475172_vs_8481006,7
8477573_vs_8477346,10
8482679_vs_8475753,15
8480797_vs_8481006,7
8475172_vs_8475753,16
8478472_vs_8477346,6
8477573_vs_8478397,10
8481068_vs_8481006,6
8478472_vs_8478397,11
8477402_vs_8478397,17
8483609_vs_8481598,12
8481068_vs_8476892,9
8477402_vs_8484768,14
8480459_vs_8477810,13
8474150_vs_8481598,14
8484180_vs_8481598,12
8476399_vs_8481598,12
8475760_vs_8477810,4
8475760_vs_8477346,5
8480797_vs_8475764,18
8483516_vs_8478397,8
8480023_vs_8478397,16
8483516_vs_8480860,8
8480023_vs_8480860,17
8477402_vs_8480860,13
8481068_vs_8475764,11
8479066_vs_8475764,5
8484180_vs_8475753,15
8482089_vs_8477346,16
8482089_vs_8477810,13
8480074_vs_8477810,6
8480074_vs_8477346,6
8476399_vs_8475753,17
8477573_vs_8477810,2
8474150_vs_8475753,15
8484860_vs_8475753,8
8484860_vs_8481598,9
8482679_vs_8482733,8
8475172_vs_8482733,7
8484860_vs_8482733,6
8481068_vs_8482733,7
8480028_vs_8482733,7
8480797_vs_8482733,5
8479066_vs_8481598,6
8483609_vs_8475764,9
8482074_vs_8475764,7
8477402_vs_8481167,7
8483516_vs_8484768,6
8483516_vs_8481167,6
8480023_vs_8481167,8
8480023_vs_8484768,13
8480028_vs_8475764,14
8475760_vs_8480860,4
8477573_vs_8480860,9
8478472_vs_8480860,7
8475760_vs_8478397,4
8484860_vs_8481006,3
8478472_vs_8477810,2
