,time_together
8475151_vs_8479983,13
8480821_vs_8480865,12
8475314_vs_8477335,11
8479316_vs_8480865,12
8476419_vs_8477335,10
8482667_vs_8476917,13
8475314_vs_8479983,14
8480821_vs_8476917,11
8475151_vs_8477335,12
8476419_vs_8479983,13
8479316_vs_8476917,10
8482667_vs_8480865,14
8482133_vs_8476917,14
8475314_vs_8481567,15
8475151_vs_8480172,14
8480188_vs_8476917,17
8475798_vs_8480865,18
8482133_vs_8480865,14
8476419_vs_8481567,14
8475314_vs_8480172,14
8480188_vs_8480865,18
8475798_vs_8476917,17
8476419_vs_8480172,15
8475151_vs_8481567,15
8478445_vs_8481567,12
8475754_vs_8481567,13
8480188_vs_8481014,8
8475798_vs_8477506,10
8477500_vs_8481567,12
8478445_vs_8480172,14
8482133_vs_8477506,10
8475754_vs_8480172,13
8477500_vs_8480172,13
8475798_vs_8481014,7
8480188_vs_8477506,9
8482133_vs_8481014,9
8478445_vs_8480884,12
8477500_vs_8480884,9
8475754_vs_8480884,12
8480188_vs_8476422,12
8475798_vs_8476422,14
8482133_vs_8476422,11
8480188_vs_8480222,11
8475798_vs_8480222,14
8482133_vs_8480222,11
8478445_vs_8471709,12
8475754_vs_8471709,12
8477500_vs_8471709,11
8478099_vs_8480222,9
8478099_vs_8476422,10
8475231_vs_8471709,8
8475231_vs_8480884,12
8481477_vs_8480222,14
8481477_vs_8476422,14
8477473_vs_8476422,12
8477473_vs_8480222,12
8475231_vs_8477335,12
8481601_vs_8477335,12
8478115_vs_8477335,13
8481601_vs_8471709,7
8478115_vs_8471709,8
8475231_vs_8479983,11
8478115_vs_8479983,12
8481601_vs_8479983,10
8478099_vs_8480865,8
8481477_vs_8480865,8
8477473_vs_8480865,11
8478099_vs_8476917,8
8481477_vs_8476917,7
8477473_vs_8476917,10
8474884_vs_8480865,7
8474884_vs_8476917,9
8477846_vs_8476917,9
8477846_vs_8480865,10
8481237_vs_8477335,7
8481237_vs_8479983,5
8473504_vs_8477335,6
8473504_vs_8479983,5
8479379_vs_8480865,8
8479379_vs_8476917,9
8474709_vs_8480172,4
8481237_vs_8480172,4
8473504_vs_8480172,4
8474709_vs_8477335,7
8479379_vs_8481014,8
8477846_vs_8481014,9
8474884_vs_8481014,9
8473504_vs_8481567,6
8479379_vs_8477506,8
8474884_vs_8477506,8
8481237_vs_8481567,7
8477846_vs_8477506,10
8474709_vs_8481567,6
8475314_vs_8480884,6
8479316_vs_8477506,8
8476419_vs_8480884,6
8479316_vs_8481014,7
8475151_vs_8480884,7
8482667_vs_8480222,9
8482667_vs_8476422,11
8479379_vs_8480222,8
8479316_vs_8480222,9
8479316_vs_8476422,9
8479379_vs_8476422,8
8480821_vs_8480222,8
8480821_vs_8476422,8
8475151_vs_8471709,8
8475314_vs_8471709,7
8476419_vs_8471709,7
8481477_vs_8477506,14
8478099_vs_8477506,14
8478099_vs_8481014,13
8481477_vs_8481014,13
8477473_vs_8477506,14
8477473_vs_8481014,13
8477846_vs_8480222,8
8477846_vs_8476422,8
8473504_vs_8480884,11
8474884_vs_8476422,7
8473504_vs_8471709,8
8481237_vs_8480884,11
8481237_vs_8471709,10
8474709_vs_8471709,8
8474884_vs_8480222,7
8474709_vs_8480884,10
8477500_vs_8477335,12
8478445_vs_8477335,13
8475754_vs_8477335,13
8478445_vs_8479983,11
8477500_vs_8479983,11
8475754_vs_8479983,12
8478115_vs_8481567,13
8478115_vs_8480172,11
8481601_vs_8481567,11
8481601_vs_8480172,8
8475231_vs_8480172,9
8475231_vs_8481567,12
8481601_vs_8480884,8
8478115_vs_8480884,9
8474709_vs_8479983,4
8482667_vs_8481014,7
8480821_vs_8481014,6
8482667_vs_8477506,6
8480821_vs_8477506,5
