,time_together
8477939_vs_8482511,14
8480995_vs_8482511,14
8477956_vs_8475690,1
8479987_vs_8476931,24
8475166_vs_8482511,16
8475166_vs_8479369,20
8478401_vs_8476931,19
8477939_vs_8479369,24
8477956_vs_8476931,28
8479987_vs_8475690,1
8480995_vs_8479369,16
8478401_vs_8475690,1
8479318_vs_8477507,25
8478483_vs_8478443,20
8477496_vs_8475171,23
8477496_vs_8476853,18
8482720_vs_8477507,19
8479318_vs_8478443,22
8473419_vs_8476853,18
8475745_vs_8475171,23
8475745_vs_8476853,23
8478483_vs_8477507,22
8473419_vs_8475171,24
8482720_vs_8478443,18
8475745_vs_8481122,14
8477496_vs_8481122,15
8473419_vs_8481122,17
8473419_vs_8479982,21
8475745_vs_8479982,18
8477496_vs_8479982,19
8482259_vs_8478443,10
8482259_vs_8477507,10
8479365_vs_8479982,4
8479365_vs_8481122,3
8477503_vs_8477507,10
8477503_vs_8478443,10
8483505_vs_8479982,11
8480789_vs_8481122,7
8480789_vs_8479982,4
8483505_vs_8481122,13
8482259_vs_8478450,13
8477503_vs_8478450,17
8478483_vs_8478450,16
8477503_vs_8480828,12
8481582_vs_8480828,11
8481582_vs_8478450,14
8482259_vs_8480828,9
8480355_vs_8481122,8
8480355_vs_8479982,7
8479365_vs_8475690,1
8480144_vs_8478450,9
8483505_vs_8476931,16
8479365_vs_8476931,4
8480355_vs_8476931,7
8483505_vs_8475690,1
8480355_vs_8475690,1
8480144_vs_8480828,6
8481043_vs_8476931,11
8482634_vs_8480828,5
8481043_vs_8475690,1
8482634_vs_8478450,5
8481556_vs_8475690,1
8481556_vs_8476931,6
8478904_vs_8478450,9
8478904_vs_8480828,4
8482634_vs_8479369,6
8478904_vs_8479369,8
8480144_vs_8479369,8
8480144_vs_8482511,12
8482634_vs_8482511,6
8478904_vs_8482511,11
8480355_vs_8476853,9
8480144_vs_8478443,3
8482634_vs_8477507,3
8480355_vs_8475171,10
8481043_vs_8476853,12
8481043_vs_8475171,13
8478904_vs_8478443,5
8482634_vs_8478443,2
8481556_vs_8476853,10
8480144_vs_8477507,5
8481556_vs_8475171,12
8478904_vs_8477507,6
8477956_vs_8481122,18
8478401_vs_8481122,11
8479987_vs_8481122,16
8479318_vs_8482511,11
8479318_vs_8479369,10
8482720_vs_8479369,10
8477496_vs_8476931,23
8478483_vs_8479369,11
8475745_vs_8476931,19
8473419_vs_8476931,25
8479318_vs_8478450,15
8482720_vs_8478450,14
8483505_vs_8475171,14
8483505_vs_8476853,14
8479365_vs_8476853,6
8479318_vs_8480828,5
8479365_vs_8475171,4
8477939_vs_8480828,8
8477939_vs_8478450,16
8477939_vs_8477507,13
8475166_vs_8478443,13
8477939_vs_8478443,14
8475166_vs_8477507,14
8481582_vs_8479369,8
8482259_vs_8479369,7
8477503_vs_8479369,8
8478401_vs_8476853,26
8477956_vs_8476853,23
8480789_vs_8476853,6
8480789_vs_8476931,8
8479987_vs_8476853,17
8478483_vs_8482511,17
8477503_vs_8482511,8
8481556_vs_8481122,5
8481556_vs_8479982,5
8481043_vs_8479982,7
8481043_vs_8481122,10
8482259_vs_8482511,5
8480995_vs_8480828,6
8480995_vs_8478450,9
8480995_vs_8478443,9
8480995_vs_8477507,8
8478401_vs_8475171,19
8477956_vs_8475171,26
8479987_vs_8475171,20
8478483_vs_8480828,4
8480789_vs_8475171,4
8482720_vs_8480828,7
8479987_vs_8479982,15
8477956_vs_8479982,16
8478401_vs_8479982,13
8475166_vs_8478450,12
8481582_vs_8477507,8
8481582_vs_8478443,7
8481582_vs_8482511,6
8482720_vs_8482511,8
8475166_vs_8480828,6
