,time_together
8478840_vs_8482803,14
8476885_vs_8480817,14
8476885_vs_8478840,12
8480817_vs_8482803,16
8479323_vs_8481605,22
8480817_vs_8481605,17
8477369_vs_8482803,14
8482073_vs_8482803,11
8479323_vs_8482803,15
8475462_vs_8479323,18
8475462_vs_8480817,14
8475462_vs_8478840,10
8480001_vs_8481605,9
8475462_vs_8480001,11
8481563_vs_8482073,10
8480001_vs_8481563,10
8482073_vs_8483490,10
8480001_vs_8483490,10
8476885_vs_8482073,9
8476885_vs_8480001,9
8480001_vs_8482803,10
8476885_vs_8477369,10
8476885_vs_8479323,12
8475462_vs_8477369,11
8477369_vs_8481605,10
8477369_vs_8481563,13
8477369_vs_8483490,10
8478840_vs_8481605,11
8478840_vs_8481563,11
8480817_vs_8481563,14
8478840_vs_8483490,13
8480817_vs_8483490,14
8479323_vs_8481563,15
8479323_vs_8483490,9
8475462_vs_8482073,10
8481605_vs_8482073,9
