,time_together
8477492_vs_8478474,18
8478474_vs_8480039,18
8477492_vs_8478831,21
8477476_vs_8479977,14
8477476_vs_8478474,18
8478831_vs_8480039,21
8477476_vs_8478831,19
8477492_vs_8479977,13
8479977_vs_8480039,13
8477501_vs_8477951,19
8475754_vs_8480855,18
8477501_vs_8479343,21
8476455_vs_8480855,14
8475754_vs_8477951,18
8475754_vs_8479343,21
8477501_vs_8480855,14
8476455_vs_8477951,16
8476455_vs_8479343,19
8475754_vs_8482699,17
8477501_vs_8482699,10
8476455_vs_8482699,11
8476455_vs_8483431,12
8479525_vs_8483431,13
8475754_vs_8482175,11
8479525_vs_8482699,8
8476455_vs_8482175,10
8475754_vs_8483431,13
8479525_vs_8482175,11
8478109_vs_8483431,12
8478109_vs_8482699,8
8480835_vs_8482175,14
8480835_vs_8483431,16
8478109_vs_8482175,10
8480835_vs_8482699,11
8479977_vs_8480835,6
8478109_vs_8478474,7
8478474_vs_8479525,3
8479525_vs_8479977,4
8478109_vs_8478831,8
8478831_vs_8479525,5
8478831_vs_8480835,7
8478109_vs_8479977,5
8478474_vs_8480835,6
8479293_vs_8481641,5
8478831_vs_8484149,7
8480448_vs_8483431,8
8478831_vs_8480448,7
8479293_vs_8484149,6
8478831_vs_8481641,8
8479293_vs_8480448,6
8481641_vs_8483431,10
8483431_vs_8484149,4
8475461_vs_8480448,5
8475461_vs_8484149,5
8475461_vs_8481641,4
8479293_vs_8480039,7
8475461_vs_8480039,3
8480039_vs_8483431,11
8479977_vs_8480448,5
8479977_vs_8481641,5
8478474_vs_8480448,6
8478474_vs_8481641,7
8481641_vs_8482699,9
8480448_vs_8482175,6
8481641_vs_8482175,7
8480448_vs_8482699,6
8480039_vs_8482175,13
8480039_vs_8482699,16
8477492_vs_8482699,15
8475461_vs_8477492,3
8477492_vs_8479343,8
8479343_vs_8480448,12
8479343_vs_8480039,10
8475461_vs_8477476,2
8477476_vs_8482699,18
8477476_vs_8479343,9
8477492_vs_8479293,5
8477476_vs_8479293,5
8475754_vs_8478831,11
8477501_vs_8479977,4
8477501_vs_8478474,6
8477501_vs_8478831,9
8475754_vs_8479977,6
8475754_vs_8478474,11
8476455_vs_8478474,8
8476455_vs_8479977,4
8476455_vs_8478831,8
8479343_vs_8479525,8
8477951_vs_8478109,8
8477951_vs_8479525,7
8477951_vs_8480835,11
8478109_vs_8479343,9
8479343_vs_8480835,12
8479977_vs_8484149,4
8478474_vs_8484149,4
8477476_vs_8482175,13
8477476_vs_8483431,10
8477492_vs_8482175,12
8477492_vs_8483431,8
8478109_vs_8480855,7
8479525_vs_8480855,4
8480835_vs_8480855,8
8480039_vs_8480855,8
8477476_vs_8477951,9
8477492_vs_8480855,9
8477951_vs_8480039,9
8477492_vs_8477951,8
8477476_vs_8480855,10
8479343_vs_8481641,11
8479343_vs_8484149,6
8477501_vs_8483431,11
8477501_vs_8482175,5
8477951_vs_8481641,9
8477951_vs_8484149,4
8477951_vs_8480448,9
8480855_vs_8484149,4
8480448_vs_8480855,7
8480855_vs_8481641,7
8475461_vs_8475754,4
8475754_vs_8479293,9
8475461_vs_8476455,5
8475461_vs_8477501,4
8476455_vs_8479293,9
8477501_vs_8479293,9
8482699_vs_8484149,4
8482175_vs_8484149,5
8475461_vs_8478109,3
8475461_vs_8480835,4
8475461_vs_8479525,3
8479293_vs_8480835,6
8478109_vs_8479293,6
8479293_vs_8479525,6
