,time_together
8475314_vs_8476905,16
8476905_vs_8477500,21
8476905_vs_8478445,19
8478445_vs_8481604,13
8475913_vs_8477500,21
8475913_vs_8478445,18
8475314_vs_8481604,11
8477500_vs_8481604,14
8475314_vs_8475913,17
8477964_vs_8478445,9
8477500_vs_8477964,9
8475314_vs_8477964,8
8478462_vs_8479328,10
8478462_vs_8481601,11
8477964_vs_8479328,10
8477964_vs_8481601,14
8476419_vs_8476539,16
8476539_vs_8479328,11
8476419_vs_8477964,12
8476539_vs_8481601,16
8476419_vs_8478462,14
8475754_vs_8477964,13
8475754_vs_8478462,15
8475754_vs_8476539,11
8475151_vs_8477964,13
8477392_vs_8477964,10
8477392_vs_8478462,8
8475151_vs_8478462,14
8476539_vs_8477392,9
8475151_vs_8476539,12
8477392_vs_8479353,5
8475151_vs_8479353,12
8475754_vs_8479353,12
8475151_vs_8481032,7
8475754_vs_8481032,7
8477392_vs_8481032,6
8475151_vs_8480776,5
8477392_vs_8480776,5
8475754_vs_8480776,6
8479353_vs_8481237,9
8480776_vs_8481237,8
8481032_vs_8481237,8
8475278_vs_8481237,6
8474709_vs_8481032,8
8474709_vs_8475278,7
8473504_vs_8478434,7
8473504_vs_8481032,9
8478434_vs_8481237,7
8473504_vs_8475278,7
8474709_vs_8478434,7
8480007_vs_8481237,7
8473504_vs_8480007,7
8474709_vs_8480007,7
8477500_vs_8480007,10
8473504_vs_8476905,8
8475314_vs_8478434,7
8477500_vs_8478434,8
8475314_vs_8480007,8
8473504_vs_8481604,4
8478434_vs_8478445,9
8476419_vs_8479353,10
8479328_vs_8479353,4
8479353_vs_8481601,5
8473504_vs_8480776,8
8473504_vs_8479353,8
8474709_vs_8479353,8
8474709_vs_8480776,7
8478445_vs_8480776,5
8477500_vs_8480776,7
8478445_vs_8479353,11
8475314_vs_8480776,4
8478445_vs_8481032,6
8477500_vs_8481032,8
8475314_vs_8481032,5
8477500_vs_8479353,10
8475314_vs_8479353,7
8475278_vs_8478445,9
8475278_vs_8475314,6
8475278_vs_8477500,8
8478445_vs_8480007,11
8476419_vs_8480007,4
8475278_vs_8476419,5
8476419_vs_8478434,5
8478434_vs_8479328,5
8475913_vs_8476419,10
8475913_vs_8479328,3
8478434_vs_8481601,6
8475913_vs_8481601,6
8480007_vs_8481601,5
8479328_vs_8480007,4
8476905_vs_8479328,4
8476905_vs_8481601,7
8476419_vs_8476905,11
8479328_vs_8481604,3
8481601_vs_8481604,5
8476419_vs_8481604,6
8476905_vs_8477392,7
8477392_vs_8481604,8
8475754_vs_8481604,8
8475913_vs_8477392,11
8475754_vs_8475913,15
8475754_vs_8476905,12
8475151_vs_8476905,12
8475151_vs_8475913,13
8473504_vs_8475913,7
8474709_vs_8477964,4
8474709_vs_8475913,3
8476905_vs_8481237,3
8473504_vs_8477964,7
8477964_vs_8481237,4
8474709_vs_8476905,4
8475913_vs_8481237,3
8473504_vs_8476539,7
8473504_vs_8478462,6
8474709_vs_8478462,3
8474709_vs_8476539,4
8476419_vs_8480776,5
8475278_vs_8477392,4
8477392_vs_8480007,3
8475278_vs_8475754,5
8475754_vs_8480007,4
8477392_vs_8478434,2
8475754_vs_8478434,2
8475151_vs_8475278,4
8475151_vs_8478434,3
8475151_vs_8480007,4
8475151_vs_8481604,5
8475314_vs_8478462,10
8475314_vs_8476539,8
8478445_vs_8478462,13
8477500_vs_8478462,12
8476539_vs_8478445,11
8476539_vs_8477500,10
8475278_vs_8481601,4
8475278_vs_8479328,4
8480776_vs_8481601,3
8481032_vs_8481601,3
8476419_vs_8481032,4
8479328_vs_8480776,2
8479328_vs_8481032,2
8476539_vs_8481237,4
8478462_vs_8481237,3
8481237_vs_8481604,2
8474709_vs_8481604,1
