period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",CAR,ANA,12,24,"['8478427', '8478458', '8482093']","['8470613', '8476958']","['8476458', '8477952', '8478366']","['8476885', '8483490']",5,5,5v5
2,1200.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",CAR,ANA,12,24,"['8478427', '8478458', '8482093']","['8470613', '8476958']","['8476458', '8477952', '8478366']","['8476885', '8483490']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",CAR,ANA,12,24,"['8478427', '8478458', '8482093']","['8470613', '8476958']","['8476458', '8477952', '8478366']","['8476885', '8483490']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",CAR,ANA,12,24,['8473533'],"['8470613', '8476958']","['8480806', '8484153']",['8481605'],3,3,3v3
