period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,CBJ,2,29,"['8473504', '8475231', '8477392']","['8480865', '8481014']","['8476346', '8476432', '8479941']","['8478500', '8479369']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,CBJ,2,29,"['8473504', '8475231', '8477392']","['8480865', '8481014']","['8476346', '8476432', '8479941']","['8478500', '8479369']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,CBJ,2,29,"['8473504', '8475231', '8477392']","['8480865', '8481014']","['8476346', '8476432', '8479941']","['8478500', '8479369']",5,5,5v5
