,time_together
8475208_vs_8477938,15
8477938_vs_8483490,13
8475208_vs_8480145,16
8480145_vs_8483490,13
8476885_vs_8477938,15
8480145_vs_8482803,17
8476885_vs_8480145,17
8477938_vs_8482803,15
8476885_vs_8477504,16
8477504_vs_8482803,13
8476331_vs_8476885,13
8476331_vs_8482803,13
8477504_vs_8481605,17
8475462_vs_8477504,17
8476331_vs_8481605,12
8475462_vs_8476331,10
8477938_vs_8481605,13
8475462_vs_8480145,13
8475462_vs_8477938,10
8480145_vs_8481605,17
8475462_vs_8479378,7
8479378_vs_8481605,8
8475462_vs_8481572,6
8481572_vs_8481605,6
8475208_vs_8481572,9
8475208_vs_8479378,8
8479378_vs_8483490,6
8481572_vs_8483490,8
8477504_vs_8483490,14
8475208_vs_8477504,18
8475208_vs_8476331,12
8476331_vs_8483490,10
8476885_vs_8481572,13
8476885_vs_8479378,15
8479378_vs_8482803,16
8481572_vs_8482803,13
