period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",SEA,VGK,55,54,"['8477919', '8481789', '8483497']","['8476467', '8479372']","['8476925', '8478434', '8479353']","['8478468', '8481527']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",SEA,VGK,55,54,"['8477919', '8481789', '8483497']","['8476467', '8479372']","['8476925', '8478434', '8479353']","['8478468', '8481527']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",SEA,VGK,55,54,"['8477919', '8481789']","['8476457', '8476467']","['8475913', '8476881', '8478403', '8478483', '8481604']",[],4,5,5v4
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",SEA,VGK,55,54,"['8474586', '8476905']",['8477986'],"['8478403', '8478483']",['8477447'],3,3,3v3
