,time_together
8479407_vs_8479987,12
8476474_vs_8477956,12
8479987_vs_8480002,10
8478401_vs_8480002,18
8476474_vs_8478401,16
8477956_vs_8480002,15
8476474_vs_8479987,11
8478401_vs_8479407,18
8477956_vs_8479407,16
8475745_vs_8479407,13
8475745_vs_8480002,13
8475745_vs_8476474,13
8478401_vs_8479414,8
8475745_vs_8479414,8
8479414_vs_8479987,9
8481559_vs_8483505,6
8473419_vs_8479414,7
8473419_vs_8481032,5
8475745_vs_8481032,6
8475745_vs_8481559,8
8473419_vs_8481559,9
8479414_vs_8483505,8
8481032_vs_8483505,6
8475413_vs_8477496,8
8477496_vs_8478414,7
8480789_vs_8482110,7
8475413_vs_8480789,10
8478414_vs_8479968,11
8475413_vs_8479968,11
8478414_vs_8480789,9
8477496_vs_8482110,11
8479968_vs_8482110,8
8477508_vs_8479638,9
8477508_vs_8479368,9
8475193_vs_8479638,7
8477073_vs_8479638,7
8475193_vs_8481556,10
8477073_vs_8481556,6
8477073_vs_8479368,6
8477508_vs_8481556,8
8475193_vs_8479368,11
8477073_vs_8477956,6
8477508_vs_8477956,8
8475193_vs_8477956,6
8475193_vs_8478401,5
8477508_vs_8478401,5
8477073_vs_8478401,4
8477073_vs_8479987,5
8477508_vs_8479987,7
8473419_vs_8479407,13
8479407_vs_8483505,6
8473419_vs_8476474,9
8476474_vs_8483505,8
8473419_vs_8480002,14
8480002_vs_8483505,5
8479414_vs_8480789,7
8479414_vs_8479968,8
8479968_vs_8481032,8
8479968_vs_8481559,11
8480789_vs_8481032,7
8480789_vs_8481559,10
8477496_vs_8481032,6
8477496_vs_8479414,7
8477496_vs_8481559,16
8481556_vs_8482110,9
8481032_vs_8481556,9
8475413_vs_8481556,6
8478414_vs_8481556,10
8479638_vs_8482110,6
8478414_vs_8479638,7
8475413_vs_8479368,6
8478414_vs_8479368,9
8475413_vs_8479638,5
8479368_vs_8482110,7
8476474_vs_8479638,2
8476474_vs_8479368,3
8479368_vs_8480002,3
8478401_vs_8482110,11
8479638_vs_8480002,3
8479987_vs_8482110,9
8478401_vs_8481032,6
8477956_vs_8481032,7
8478401_vs_8481559,12
8477956_vs_8481559,6
8479987_vs_8481032,6
8479987_vs_8481559,5
8477956_vs_8479414,8
8475745_vs_8477508,6
8473419_vs_8477508,6
8477073_vs_8483505,1
8475745_vs_8477073,3
8477508_vs_8483505,4
8473419_vs_8477073,2
8475193_vs_8475745,6
8475193_vs_8483505,2
8473419_vs_8475193,3
8473419_vs_8482110,10
8477496_vs_8480002,11
8477956_vs_8482110,12
8477496_vs_8479407,11
8477508_vs_8479968,3
8479368_vs_8479414,7
8479414_vs_8481556,5
8479414_vs_8479638,6
8482110_vs_8483505,10
8475745_vs_8482110,9
8473419_vs_8475413,7
8478414_vs_8483505,10
8475413_vs_8483505,10
8475413_vs_8475745,7
8475745_vs_8478414,10
8473419_vs_8478414,8
8475413_vs_8478401,6
8478401_vs_8478414,8
8475413_vs_8477956,9
8477956_vs_8478414,10
8478414_vs_8479987,9
8475413_vs_8479987,6
8479368_vs_8481559,6
8479368_vs_8481032,9
8481556_vs_8481559,6
8479638_vs_8481559,5
8479638_vs_8481032,6
8475193_vs_8479968,4
8475193_vs_8477496,4
8475193_vs_8480789,4
8477073_vs_8479968,4
8477073_vs_8477496,3
8477073_vs_8480789,3
8477508_vs_8480789,3
8477496_vs_8477508,4
8479407_vs_8481556,3
8476474_vs_8481556,3
8480002_vs_8481556,4
8476474_vs_8477496,8
8480002_vs_8480789,2
8479407_vs_8480789,3
8479407_vs_8479968,5
8479968_vs_8480002,4
8475193_vs_8479987,4
8476474_vs_8480789,2
8476474_vs_8479968,4
8479368_vs_8479407,1
8479407_vs_8479638,1
