,time_together
8475208_vs_8476457,13
8475208_vs_8482858,14
8476457_vs_8481563,10
8481563_vs_8482858,11
8475208_vs_8477986,17
8477986_vs_8481563,12
8475208_vs_8476467,10
8476467_vs_8481563,10
8476467_vs_8483490,13
8475462_vs_8476467,14
8477986_vs_8483490,20
8475462_vs_8477986,20
8479372_vs_8482803,9
8479372_vs_8481605,9
8478840_vs_8482803,9
8478840_vs_8481605,9
8482803_vs_8482858,12
8476457_vs_8482803,12
8476457_vs_8481605,11
8481605_vs_8482858,14
8478840_vs_8483490,12
8479372_vs_8483490,10
8475462_vs_8482858,12
8482858_vs_8483490,11
8476457_vs_8483490,11
8475462_vs_8476457,9
8476467_vs_8481605,10
8477986_vs_8481605,15
8477986_vs_8482803,10
8476467_vs_8482803,11
8479372_vs_8481563,10
8475208_vs_8479372,10
8475208_vs_8478840,11
8478840_vs_8481563,11
8475462_vs_8478840,9
8475462_vs_8479372,9
