period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",COL,MTL,21,8,"['8480448', '8481186', '8481641']","['8476312', '8479398']","['8475848', '8476981', '8477989']","['8476875', '8482087']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",COL,MTL,21,8,"['8480448', '8481186', '8481641']","['8476312', '8479398']","['8480018', '8481540', '8483515']","['8476875', '8482087']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",COL,MTL,21,8,"['8480448', '8481186', '8481641']","['8476312', '8479398']","['8475848', '8476981', '8477989']","['8476875', '8482087']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",COL,MTL,21,8,"['8477492', '8478420']","['8478038', '8480069']",['8478133'],"['8476875', '8478851']",4,3,3v4
