period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,MIN,4,30,"['8480220', '8481553', '8482159']","['8477948', '8481546']","['8478493', '8478864', '8481557']","['8476463', '8482122']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,MIN,4,30,"['8480220', '8481553', '8482159']","['8477948', '8481546']","['8478493', '8481557']","['8478136', '8482122']",5,4,4v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",PHI,MIN,4,30,"['8476461', '8478439', '8480015', '8484387']",['8482142'],"['8475220', '8478493']","['8476463', '8482122']",5,4,4v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",PHI,MIN,4,30,"['8476461', '8478439']",['8477948'],"['8478493', '8478864']",['8482122'],3,3,3v3
