,time_together
8471724_vs_8479325,18
8476891_vs_8482511,17
8476891_vs_8479325,14
8471724_vs_8482511,16
8471724_vs_8479369,18
8476891_vs_8479369,18
8476891_vs_8477507,16
8471724_vs_8477507,18
8477969_vs_8479369,18
8474578_vs_8477507,19
8477507_vs_8477969,17
8474578_vs_8479369,19
8478450_vs_8481030,13
8478443_vs_8478854,12
8478450_vs_8478854,12
8478443_vs_8481030,12
8477969_vs_8479325,17
8474578_vs_8482511,15
8474578_vs_8479325,15
8477969_vs_8482511,16
8476891_vs_8478443,10
8471724_vs_8478443,10
8471724_vs_8478450,9
8476891_vs_8478450,10
8477969_vs_8478450,10
8477969_vs_8478443,11
8474578_vs_8478443,11
8474578_vs_8478450,10
8481030_vs_8482511,10
8479325_vs_8481030,12
8478854_vs_8482511,12
8478854_vs_8479325,13
8479369_vs_8481030,6
8477507_vs_8481030,6
8477507_vs_8478854,6
8478854_vs_8479369,7
