period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",WSH,NYI,15,2,"['8471214', '8476880', '8478440']","['8475324', '8476441']","['8473504', '8475231', '8477392']","['8476422', '8480222']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",WSH,NYI,15,2,"['8475343', '8477979', '8479359']","['8474590', '8480796']","['8475314', '8477500', '8478445']","['8480865', '8481014']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",WSH,NYI,15,2,"['8471214', '8476880', '8478440']","['8475324', '8476441']","['8473504', '8475231', '8477392']","['8480865', '8481014']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",WSH,NYI,15,2,"['8475744', '8476880']",['8474590'],"['8476419', '8481601']",['8480865'],3,3,3v3
