,time_together
8480035_vs_8481563,13
8478450_vs_8481563,13
8480035_vs_8483490,11
8478450_vs_8483490,12
8475462_vs_8480035,14
8475462_vs_8478450,14
8480035_vs_8481605,14
8478450_vs_8481605,16
8478450_vs_8482803,16
8482511_vs_8482803,16
8475462_vs_8482511,14
8476885_vs_8482511,19
8476885_vs_8478450,15
8479369_vs_8482803,16
8476885_vs_8479369,16
8480828_vs_8482803,10
8476885_vs_8480828,10
8480070_vs_8482803,11
8476885_vs_8480070,11
8480828_vs_8481563,10
8480070_vs_8481563,11
8480828_vs_8483490,9
8480070_vs_8483490,11
8475462_vs_8479369,11
8479369_vs_8481605,11
8481605_vs_8482511,13
8475462_vs_8480828,8
8480828_vs_8481605,8
8475462_vs_8480070,10
8476885_vs_8480035,17
8480035_vs_8482803,15
8479369_vs_8481563,7
8479369_vs_8483490,6
8482511_vs_8483490,8
8481563_vs_8482511,10
8480070_vs_8481605,8
