period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BOS,PHI,6,4,"['8480355', '8481043', '8481556']","['8476854', '8478443']","['8476461', '8478439', '8484387']","['8477499', '8477948']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,PHI,6,4,"['8480355', '8481043', '8481556']","['8476854', '8478443']","['8476461', '8478439', '8484387']","['8477499', '8477948']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,PHI,6,4,"['8479987', '8481043', '8481556']","['8476854', '8478443']","['8476461', '8478439', '8484387']","['8477499', '8477948']",5,5,5v5
