,time_together
8476462_vs_8478859,19
8478399_vs_8478859,16
8477495_vs_8478399,21
8476462_vs_8477495,21
8477488_vs_8478055,14
8477488_vs_8477932,14
8478055_vs_8482684,17
8477932_vs_8482684,20
8475455_vs_8478055,15
8478055_vs_8483495,14
8477932_vs_8483495,13
8475455_vs_8477932,16
8478859_vs_8483495,10
8475455_vs_8478859,9
8475455_vs_8477495,13
8477495_vs_8483495,9
8478399_vs_8484304,10
8473507_vs_8476462,12
8473507_vs_8478399,12
8476462_vs_8484304,11
8473507_vs_8482684,8
8482684_vs_8484304,11
8477488_vs_8484304,9
8473507_vs_8477488,13
8476462_vs_8478055,13
8476462_vs_8477932,12
8478055_vs_8478399,11
8477932_vs_8478399,12
8478859_vs_8482684,13
8477495_vs_8482684,13
8473507_vs_8475455,9
8477488_vs_8477495,14
8477488_vs_8478859,13
8483495_vs_8484304,7
8475455_vs_8484304,6
8473507_vs_8483495,4
