,time_together
8477952_vs_8480003,10
8477952_vs_8482113,11
8477409_vs_8480806,4
8480806_vs_8482113,5
8480003_vs_8480806,5
8480003_vs_8483445,9
8482113_vs_8483445,10
8477409_vs_8477952,9
8477409_vs_8483445,7
8477933_vs_8483445,3
8477933_vs_8477952,3
8477933_vs_8480806,3
8478873_vs_8482113,12
8477409_vs_8478873,9
8477933_vs_8478873,4
8477493_vs_8483445,8
8476458_vs_8477493,12
8478873_vs_8479314,15
8476458_vs_8477933,4
8477493_vs_8478873,14
8479314_vs_8483445,8
8476458_vs_8479314,13
8478366_vs_8479314,14
8477493_vs_8478366,14
8477933_vs_8478366,4
8478366_vs_8480185,14
8476458_vs_8480185,13
8478873_vs_8480185,15
8477493_vs_8482745,14
8477933_vs_8482745,3
8480185_vs_8482745,8
8477493_vs_8484153,11
8477933_vs_8484153,3
8480185_vs_8484153,8
8473986_vs_8477935,9
8473986_vs_8480185,10
8473986_vs_8482713,9
8477935_vs_8482745,8
8477935_vs_8484153,7
8482713_vs_8482745,9
8482713_vs_8484153,8
8473986_vs_8478542,13
8478542_vs_8484153,13
8478421_vs_8482745,7
8478542_vs_8482745,14
8478421_vs_8484153,6
8473986_vs_8478421,5
8478424_vs_8478542,7
8478421_vs_8478424,7
8477935_vs_8478424,6
8477527_vs_8478421,7
8478421_vs_8481754,6
8478542_vs_8481754,8
8477935_vs_8481754,7
8477527_vs_8477935,3
8477527_vs_8478542,6
8477527_vs_8477931,7
8477931_vs_8478424,7
8477931_vs_8481754,6
8478421_vs_8480806,3
8478542_vs_8480806,2
8477931_vs_8480806,2
8477931_vs_8477952,8
8477952_vs_8478421,7
8477952_vs_8478542,12
8476458_vs_8480003,11
8476458_vs_8477409,7
8478873_vs_8480003,11
8477493_vs_8480806,2
8477409_vs_8478366,7
8473986_vs_8479314,10
8473986_vs_8477493,12
8473986_vs_8477933,1
8479314_vs_8482745,11
8479314_vs_8484153,10
8478424_vs_8480185,4
8478424_vs_8482713,7
8477527_vs_8480185,3
8477527_vs_8482713,5
8481754_vs_8482713,8
8480185_vs_8481754,8
8480806_vs_8482713,1
8477935_vs_8480806,1
8480185_vs_8480806,2
8478421_vs_8483445,5
8478542_vs_8483445,6
8477931_vs_8483445,5
8477935_vs_8478873,14
8478873_vs_8482713,11
8477409_vs_8484153,7
8473986_vs_8477409,10
8477409_vs_8482745,9
8477409_vs_8477527,3
8477409_vs_8481754,4
8480003_vs_8484153,10
8477527_vs_8480003,6
8480003_vs_8481754,7
8477409_vs_8478424,3
8478424_vs_8480003,6
8478424_vs_8482113,5
8476458_vs_8477935,12
8477935_vs_8478366,13
8478366_vs_8482713,10
8476458_vs_8482713,10
8482113_vs_8482745,12
8478366_vs_8482113,11
8478366_vs_8480003,10
8476458_vs_8482113,10
8480003_vs_8482745,12
8476458_vs_8477931,6
8478366_vs_8478421,3
8477931_vs_8478873,5
8477931_vs_8482745,7
8478421_vs_8478873,4
8476458_vs_8478421,4
8477931_vs_8478366,4
8473986_vs_8477931,6
8477931_vs_8484153,7
8473986_vs_8480003,8
8482113_vs_8484153,10
8473986_vs_8482113,13
8477952_vs_8480185,10
8480185_vs_8483445,8
8477933_vs_8481754,1
8481754_vs_8482113,6
8477493_vs_8481754,6
8479314_vs_8481754,6
8479314_vs_8480806,1
8478424_vs_8479314,7
8477933_vs_8478424,1
8477493_vs_8478424,6
8477493_vs_8477952,10
8478542_vs_8478873,12
8477527_vs_8479314,4
8477493_vs_8477527,3
8477952_vs_8482713,8
8477935_vs_8477952,9
8477935_vs_8483445,6
8482713_vs_8483445,6
8477952_vs_8479314,8
8476458_vs_8478542,9
8478366_vs_8478542,11
8477527_vs_8482113,3
