,time_together
8476462_vs_8481719,11
8475167_vs_8476462,20
8478399_vs_8481719,10
8475167_vs_8478399,16
8477488_vs_8478416,14
8474151_vs_8477488,15
8478416_vs_8482684,16
8474151_vs_8482684,18
8474151_vs_8483495,12
8474151_vs_8475455,10
8475455_vs_8478416,6
8478416_vs_8483495,7
8482929_vs_8483495,13
8475455_vs_8482929,10
8475455_vs_8478178,20
8478178_vs_8483495,16
8476462_vs_8482929,14
8478178_vs_8478399,11
8476462_vs_8478178,11
8478399_vs_8482929,11
8475167_vs_8482684,19
8481719_vs_8482684,11
8477488_vs_8481719,11
8475167_vs_8477488,19
8478178_vs_8482684,12
8477488_vs_8478178,16
8482684_vs_8482929,17
8477488_vs_8482929,15
8476462_vs_8478416,14
8474151_vs_8476462,14
8475167_vs_8483495,12
8474151_vs_8478399,11
8478399_vs_8478416,11
8481719_vs_8483495,10
8475455_vs_8481719,9
8475167_vs_8475455,14
