,time_together
8478851_vs_8480246,10
8478851_vs_8482929,10
8482087_vs_8482929,11
8480246_vs_8482087,12
8478416_vs_8482087,12
8478416_vs_8478851,11
8474151_vs_8482087,11
8474151_vs_8478851,12
8478416_vs_8483457,17
8474151_vs_8483457,18
8476875_vs_8478416,17
8474151_vs_8476875,18
8476875_vs_8478178,12
8478178_vs_8483457,9
8475167_vs_8476875,15
8475167_vs_8483457,12
8474151_vs_8482964,8
8478416_vs_8482964,8
8475233_vs_8478416,10
8474151_vs_8475233,10
8482929_vs_8482964,6
8475233_vs_8482929,7
8475233_vs_8480246,10
8480246_vs_8482964,10
8478178_vs_8482964,10
8478178_vs_8482087,17
8475167_vs_8482964,11
8475167_vs_8482087,19
8478178_vs_8478851,18
8475167_vs_8478851,22
8482929_vs_8483457,12
8480246_vs_8483457,11
8476875_vs_8482929,11
8476875_vs_8480246,12
8475233_vs_8478178,11
8475167_vs_8475233,14
