,time_together
8476917_vs_8478450,13
8476917_vs_8479325,16
8478450_vs_8480865,16
8479325_vs_8480865,18
8477506_vs_8479325,24
8477506_vs_8478450,20
8478450_vs_8481014,18
8479325_vs_8481014,20
8481014_vs_8482511,12
8477506_vs_8478443,18
8478443_vs_8481014,13
8477506_vs_8482511,18
8474031_vs_8481014,14
8474031_vs_8477506,17
8474031_vs_8476422,12
8476422_vs_8478450,13
8478450_vs_8480222,14
8474031_vs_8480222,13
8475762_vs_8480222,15
8475762_vs_8476422,13
8475762_vs_8480865,16
8480865_vs_8482511,15
8476917_vs_8482511,15
8475762_vs_8477506,16
8475762_vs_8481014,14
8475762_vs_8476917,12
8479325_vs_8480222,14
8474031_vs_8480865,13
8478443_vs_8480865,17
8480222_vs_8482511,9
8476422_vs_8482511,10
8478443_vs_8480222,9
8476422_vs_8478443,10
8474031_vs_8476917,14
8476422_vs_8479325,12
8476917_vs_8478443,10
