,time_together
8476892_vs_8478397,18
8475764_vs_8480860,19
8475764_vs_8478397,21
8476892_vs_8480860,17
8475764_vs_8477346,26
8476892_vs_8477810,15
8476892_vs_8477346,20
8475764_vs_8477810,21
8477346_vs_8482733,9
8477810_vs_8482733,8
8477346_vs_8481006,10
8477810_vs_8481006,8
8480860_vs_8481598,19
8475753_vs_8478397,24
8478397_vs_8481598,23
8475753_vs_8480860,20
8475753_vs_8484768,14
8481598_vs_8484768,19
8481167_vs_8481598,14
8475753_vs_8481167,9
8476892_vs_8484768,17
8476892_vs_8481167,11
8482733_vs_8484768,10
8481006_vs_8484768,6
8481167_vs_8482733,9
8481006_vs_8481167,5
8477346_vs_8481598,18
8475753_vs_8477346,24
8478397_vs_8481006,6
8477810_vs_8481598,13
8480860_vs_8482733,7
8478397_vs_8482733,7
8475753_vs_8477810,18
8475764_vs_8481167,9
8475764_vs_8484768,14
8480860_vs_8481006,5
