,time_together
8475765_vs_8477956,13
8477946_vs_8477956,16
8479987_vs_8482078,9
8475765_vs_8478401,15
8477946_vs_8478401,20
8478401_vs_8482078,18
8475765_vs_8479987,10
8477946_vs_8479987,11
8477956_vs_8482078,14
8477496_vs_8483464,11
8477496_vs_8479337,15
8474141_vs_8479638,7
8474141_vs_8477496,15
8473419_vs_8474141,8
8479337_vs_8479638,7
8473419_vs_8483464,10
8473419_vs_8479337,12
8479638_vs_8483464,8
8479337_vs_8479365,8
8479365_vs_8483464,9
8474141_vs_8479365,10
8477456_vs_8479365,9
8475745_vs_8477456,8
8475745_vs_8479337,11
8474870_vs_8477456,9
8474141_vs_8475745,13
8474870_vs_8479337,8
8474141_vs_8474870,6
8474870_vs_8477353,9
8475745_vs_8477353,8
8477353_vs_8479365,7
8475745_vs_8481013,11
8479365_vs_8481013,10
8474870_vs_8481013,9
8477353_vs_8480355,7
8477456_vs_8481043,9
8481013_vs_8481043,8
8480355_vs_8481013,7
8477456_vs_8480355,7
8477353_vs_8481043,5
8481013_vs_8481556,7
8477456_vs_8481556,8
8477353_vs_8481556,6
8478432_vs_8481043,5
8478432_vs_8481556,7
8478432_vs_8480355,7
8477429_vs_8481556,10
8477429_vs_8481043,8
8477429_vs_8480355,8
8479992_vs_8481556,7
8479992_vs_8480355,7
8479992_vs_8481043,6
8477429_vs_8478401,4
8478401_vs_8478432,4
8478401_vs_8479992,5
8479987_vs_8479992,10
8478432_vs_8479987,7
8477429_vs_8479987,8
8477429_vs_8477956,5
8477956_vs_8479992,7
8477956_vs_8478432,6
8479638_vs_8482078,10
8475765_vs_8479638,12
8477946_vs_8479638,11
8477496_vs_8477946,20
8473419_vs_8482078,15
8473419_vs_8477946,16
8477496_vs_8482078,21
8473419_vs_8475765,14
8475765_vs_8477496,18
8477429_vs_8479365,7
8479365_vs_8479992,7
8475745_vs_8477429,8
8474870_vs_8477429,6
8475745_vs_8479992,8
8478432_vs_8479365,4
8475745_vs_8478432,6
8474870_vs_8479992,9
8474870_vs_8478432,5
8477456_vs_8478401,8
8477456_vs_8479987,5
8477353_vs_8477956,8
8479987_vs_8481013,5
8478401_vs_8481013,8
8477353_vs_8478401,9
8477456_vs_8477956,7
8477956_vs_8481013,5
8477353_vs_8479987,8
8479337_vs_8479987,9
8478401_vs_8479337,15
8478401_vs_8483464,12
8477956_vs_8483464,10
8477956_vs_8479337,11
8479987_vs_8483464,9
8473419_vs_8477353,6
8477353_vs_8477496,5
8477456_vs_8477496,8
8473419_vs_8477456,7
8477496_vs_8478432,5
8473419_vs_8478432,8
8479638_vs_8479992,6
8478432_vs_8479638,6
8475745_vs_8477946,13
8474870_vs_8477946,5
8475745_vs_8482078,13
8474870_vs_8482078,5
8474870_vs_8483464,7
8475745_vs_8483464,8
8474141_vs_8478401,14
8479337_vs_8481556,5
8481556_vs_8482078,8
8474141_vs_8481556,5
8477946_vs_8481556,8
8475745_vs_8475765,11
8475765_vs_8481556,11
8481556_vs_8483464,6
8481043_vs_8483464,5
8473419_vs_8477429,9
8475765_vs_8481043,7
8473419_vs_8481013,5
8475765_vs_8480355,7
8480355_vs_8483464,3
8474870_vs_8475765,7
8477429_vs_8479638,7
8477946_vs_8479365,8
8479365_vs_8482078,8
8474141_vs_8477956,10
8474141_vs_8479987,8
8477429_vs_8477496,8
8473419_vs_8479992,6
8477946_vs_8480355,4
8477496_vs_8479992,5
8475765_vs_8479365,10
8474141_vs_8480355,1
8477456_vs_8479638,4
8477496_vs_8481013,5
8479638_vs_8481013,4
8477353_vs_8479638,4
8474141_vs_8481043,1
8477946_vs_8481043,3
8481043_vs_8482078,3
8480355_vs_8482078,3
8479337_vs_8481043,1
8479337_vs_8480355,1
