,time_together
8477950_vs_8479998,23
8479998_vs_8481014,15
8474563_vs_8481014,19
8474563_vs_8477950,21
8476441_vs_8481014,11
8476441_vs_8477950,18
8476441_vs_8480865,17
8476441_vs_8476917,15
8476917_vs_8479998,13
8479998_vs_8480865,20
8480865_vs_8482730,13
8476917_vs_8482730,15
8477950_vs_8482730,11
8481014_vs_8482730,12
8477950_vs_8478882,14
8478882_vs_8481014,10
8481014_vs_8481606,6
8477950_vs_8481606,7
8477506_vs_8481606,9
8477506_vs_8478882,16
8480871_vs_8481606,3
8478882_vs_8480871,4
8477506_vs_8479998,19
8479998_vs_8480871,7
8474563_vs_8480871,7
8474563_vs_8477506,19
8474563_vs_8476917,12
8478882_vs_8480865,17
8476441_vs_8480871,6
8476917_vs_8481606,7
8476917_vs_8478882,12
8477506_vs_8482730,9
8480871_vs_8482730,4
8476441_vs_8477506,12
8474563_vs_8480865,17
8480865_vs_8481606,4
