period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,SJS,59,28,"['8475726', '8477505', '8482667']","['8479983', '8482861']","['8482175', '8482699', '8483431']","['8479410', '8484386']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",UTA,SJS,59,28,"['8482175', '8482699', '8483431']","['8479410', '8484386']","['8475726', '8477505', '8482667']","['8479983', '8482861']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,SJS,59,28,"['8477505', '8482667']","['8475181', '8475200']","['8482175', '8482699', '8483431']","['8479410', '8484386']",4,5,5v4
