,time_together
8470613_vs_8479369,12
8476958_vs_8477507,11
8476958_vs_8479369,11
8470613_vs_8477507,10
8470613_vs_8479325,14
8476958_vs_8482511,19
8476958_vs_8479325,14
8470613_vs_8482511,18
8478970_vs_8482511,13
8475200_vs_8482511,15
8478970_vs_8479325,16
8475200_vs_8479325,14
8478443_vs_8480336,9
8476854_vs_8480336,13
8476854_vs_8476906,13
8476906_vs_8478443,14
8475200_vs_8476854,12
8476854_vs_8478970,13
8475200_vs_8478443,7
8478443_vs_8478970,8
8475200_vs_8479369,16
8478970_vs_8479369,15
8477507_vs_8478970,14
8475200_vs_8477507,14
8476958_vs_8478443,14
8470613_vs_8478443,15
8476906_vs_8479325,15
8476906_vs_8479369,16
8479369_vs_8480336,11
8479325_vs_8480336,14
8480336_vs_8482511,8
8476906_vs_8482511,7
8470613_vs_8476854,11
8476854_vs_8476958,14
8477507_vs_8480336,10
8476906_vs_8477507,9
