period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BOS,VAN,6,23,"['8473419', '8477496', '8479638']","['8477507', '8479369']","['8478498', '8480012', '8480748']","['8479425', '8480800']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,VAN,6,23,"['8473419', '8477496', '8479638']","['8477507', '8479369']","['8478498', '8480012', '8480748']","['8479425', '8480800']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,VAN,6,23,"['8473419', '8477496', '8479638']","['8477507', '8479369']","['8478498', '8480012', '8480748']","['8479425', '8480800']",5,5,5v5
