,time_together
8478859_vs_8482807,13
8477495_vs_8482807,16
8476473_vs_8477495,16
8476473_vs_8478859,13
8473507_vs_8484783,13
8475179_vs_8484783,11
8475179_vs_8482176,10
8473507_vs_8482176,13
8475179_vs_8476891,10
8473507_vs_8476891,10
8478055_vs_8484783,12
8476891_vs_8478055,20
8477932_vs_8484783,13
8476891_vs_8477932,17
8478055_vs_8483506,25
8477932_vs_8483506,25
8473507_vs_8476473,12
8473507_vs_8482807,14
8476891_vs_8478859,16
8473507_vs_8483506,10
8478859_vs_8483506,18
8475179_vs_8483506,10
8478055_vs_8482176,9
8477932_vs_8482176,12
8476473_vs_8478055,10
8478055_vs_8482807,8
8476473_vs_8477932,12
8477932_vs_8482807,10
8478859_vs_8484783,13
8478859_vs_8482176,11
8477495_vs_8484783,15
8477495_vs_8482176,14
8477495_vs_8483506,16
8475179_vs_8482807,13
8475179_vs_8476473,12
8476891_vs_8477495,14
