,time_together
8476467_vs_8477851,16
8476467_vs_8479325,19
8477986_vs_8479325,21
8477851_vs_8477986,18
8477507_vs_8478407,17
8478407_vs_8478443,16
8478407_vs_8479325,11
8478407_vs_8479369,19
8477507_vs_8477986,14
8477986_vs_8478443,10
8478407_vs_8478450,17
8476457_vs_8478450,17
8476457_vs_8479369,18
8478840_vs_8479369,9
8478450_vs_8478840,10
8477851_vs_8478840,15
8478840_vs_8479325,14
8477851_vs_8478407,8
8477986_vs_8479369,12
8478450_vs_8482858,12
8477851_vs_8482858,15
8477986_vs_8478450,13
8479325_vs_8482858,12
8477507_vs_8482858,12
8478443_vs_8482858,12
8477507_vs_8478840,12
8478443_vs_8478840,12
8476457_vs_8478443,15
8476457_vs_8477507,15
8479369_vs_8482858,10
8476457_vs_8479325,9
8476457_vs_8477851,8
8476467_vs_8477507,13
8476467_vs_8478450,10
8476467_vs_8479369,10
8476467_vs_8478443,8
