,time_together
8471699_vs_8473504,6
8477392_vs_8478028,8
8475231_vs_8478028,8
8477392_vs_8481641,8
8471699_vs_8475231,8
8471699_vs_8477392,8
8473504_vs_8478028,7
8473504_vs_8481641,8
8475231_vs_8481641,9
8473504_vs_8477494,17
8475231_vs_8477494,16
8477392_vs_8478420,10
8477392_vs_8477494,11
8473504_vs_8478420,17
8475231_vs_8478420,17
8477494_vs_8478445,11
8477492_vs_8478445,10
8477492_vs_8477500,12
8478420_vs_8478445,13
8477392_vs_8477492,9
8477500_vs_8478420,13
8477494_vs_8477500,11
8475314_vs_8477492,11
8475314_vs_8478420,12
8475314_vs_8477494,11
8475754_vs_8475793,14
8475793_vs_8478115,12
8475151_vs_8477425,10
8475151_vs_8477501,10
8475754_vs_8477501,11
8475754_vs_8477425,10
8477425_vs_8478115,11
8477501_vs_8478115,11
8475151_vs_8475793,13
8475754_vs_8479525,12
8478115_vs_8479525,11
8475151_vs_8479525,12
8476419_vs_8479525,5
8478115_vs_8483570,10
8475151_vs_8481186,14
8475151_vs_8483570,9
8476419_vs_8483570,3
8476419_vs_8481186,6
8478115_vs_8481186,12
8479328_vs_8483570,3
8479328_vs_8481186,3
8481186_vs_8481601,4
8479328_vs_8479525,3
8479525_vs_8481601,6
8481601_vs_8483570,3
8471699_vs_8481601,6
8471699_vs_8476419,5
8471699_vs_8479328,4
8477392_vs_8479525,5
8477392_vs_8481186,5
8475231_vs_8479525,5
8475231_vs_8481186,5
8478028_vs_8478445,4
8478445_vs_8481641,5
8477494_vs_8478115,8
8477492_vs_8478115,10
8478115_vs_8478420,9
8477425_vs_8478445,11
8475754_vs_8477492,9
8477501_vs_8478445,8
8475314_vs_8478028,3
8477500_vs_8478028,4
8473504_vs_8477492,15
8475754_vs_8478420,7
8477492_vs_8481601,15
8477494_vs_8481601,11
8478420_vs_8481601,14
8476419_vs_8478420,16
8476419_vs_8477494,14
8477501_vs_8481601,10
8476419_vs_8477501,14
8476419_vs_8477492,17
8475231_vs_8477492,14
8473504_vs_8477501,11
8475231_vs_8477501,12
8473504_vs_8475793,5
8475231_vs_8475793,4
8473504_vs_8479525,5
8471699_vs_8475754,9
8471699_vs_8478115,6
8471699_vs_8475151,9
8475151_vs_8478028,6
8478028_vs_8478115,5
8475754_vs_8478028,5
8478115_vs_8481641,4
8475151_vs_8481641,6
8475754_vs_8481641,6
8471699_vs_8477500,6
8477500_vs_8481641,4
8477492_vs_8479328,8
8477494_vs_8479328,6
8478420_vs_8479328,6
8477425_vs_8481601,5
8476419_vs_8477425,8
8477425_vs_8479328,4
8475793_vs_8479328,4
8475793_vs_8481601,6
8477501_vs_8479328,5
8475793_vs_8476419,7
8475231_vs_8477425,4
8473504_vs_8477425,3
8475793_vs_8477392,2
8477392_vs_8477425,4
8477392_vs_8477501,4
8473504_vs_8481186,4
8477392_vs_8483570,4
8473504_vs_8483570,2
8475231_vs_8483570,2
8475754_vs_8483570,7
8475754_vs_8481186,13
8475754_vs_8477494,6
8478445_vs_8483570,7
8478445_vs_8479525,7
8479328_vs_8481641,4
8475314_vs_8481641,1
8471699_vs_8475314,3
8481601_vs_8481641,5
8476419_vs_8478028,4
8478028_vs_8479328,4
8476419_vs_8481641,4
8478028_vs_8481601,5
8477425_vs_8477500,8
8475793_vs_8477500,8
8477500_vs_8477501,7
8475793_vs_8478445,8
8478445_vs_8481186,8
8477500_vs_8481186,7
8471699_vs_8478445,5
8475314_vs_8477501,7
8475314_vs_8475793,4
8475314_vs_8477425,8
8475314_vs_8481186,6
8475151_vs_8477492,7
8477500_vs_8483570,6
8475314_vs_8483570,5
8477500_vs_8479525,7
8475151_vs_8478420,6
8475151_vs_8477494,4
8475314_vs_8479525,4
