,time_together
8476469_vs_8483468,14
8479420_vs_8482476,7
8482175_vs_8482476,10
8478133_vs_8483468,12
8478133_vs_8479420,12
8478133_vs_8482175,13
8476469_vs_8482175,16
8476469_vs_8479420,13
8482476_vs_8483468,10
8481528_vs_8482476,8
8476469_vs_8481528,12
8478133_vs_8481528,12
8478133_vs_8478413,10
8478413_vs_8482476,8
8476469_vs_8478413,9
8478413_vs_8480018,17
8477949_vs_8482476,10
8477949_vs_8480018,16
8480018_vs_8481528,12
8476469_vs_8477949,14
8477949_vs_8481540,14
8478413_vs_8481540,15
8481528_vs_8481540,11
8478413_vs_8483515,17
8481528_vs_8483515,11
8477949_vs_8483515,13
8476981_vs_8477949,9
8476981_vs_8478413,4
8476981_vs_8481528,8
8477989_vs_8478413,5
8477989_vs_8481528,10
8477949_vs_8477989,9
8476981_vs_8482097,10
8482097_vs_8483515,4
8477989_vs_8482097,8
8475848_vs_8477949,5
8475848_vs_8482097,5
8475848_vs_8481528,4
8476981_vs_8484145,9
8475848_vs_8484145,7
8477989_vs_8484145,10
8480018_vs_8480802,8
8478413_vs_8479339,8
8480802_vs_8483515,10
8479339_vs_8480802,11
8480802_vs_8481540,8
8477949_vs_8481618,4
8475848_vs_8479359,7
8479359_vs_8481618,10
8476469_vs_8479359,5
8479359_vs_8481540,6
8479359_vs_8482476,5
8477989_vs_8479420,11
8477989_vs_8483468,12
8477989_vs_8482175,12
8476981_vs_8483468,11
8476981_vs_8479420,14
8476981_vs_8482175,12
8479420_vs_8481618,3
8481618_vs_8482175,4
8481618_vs_8483468,3
8478133_vs_8479359,5
8476981_vs_8479359,6
8478133_vs_8481522,7
8476981_vs_8481522,7
8481522_vs_8481618,9
8481522_vs_8483424,7
8479359_vs_8483424,6
8479339_vs_8481522,7
8479339_vs_8479359,9
8478043_vs_8483424,6
8478043_vs_8481618,8
8478043_vs_8479339,6
8475848_vs_8478413,4
8475848_vs_8480802,6
8476981_vs_8480802,5
8477989_vs_8480802,7
8483515_vs_8484145,6
8480018_vs_8484145,5
8480018_vs_8482097,4
8481540_vs_8484145,5
8481540_vs_8482097,3
8483468_vs_8483515,5
8480018_vs_8483468,7
8481540_vs_8483468,7
8482175_vs_8483515,7
8480018_vs_8482175,9
8481540_vs_8482175,8
8479420_vs_8483515,7
8479420_vs_8481540,6
8479420_vs_8480018,9
8478043_vs_8478133,3
8476469_vs_8478043,3
8478043_vs_8482476,4
8481522_vs_8482476,3
8476469_vs_8481522,4
8477949_vs_8478133,9
8477949_vs_8479339,5
8479359_vs_8480018,5
8479359_vs_8483515,5
8475848_vs_8479420,8
8475848_vs_8482175,9
8475848_vs_8483468,8
8478133_vs_8482097,7
8476469_vs_8482097,8
8476469_vs_8484145,5
8478133_vs_8484145,6
8478133_vs_8480802,6
8476469_vs_8480802,8
8478413_vs_8483424,4
8480802_vs_8483424,7
8478413_vs_8481618,5
8480802_vs_8481618,7
8480802_vs_8482476,6
8477989_vs_8481522,7
8479339_vs_8479420,2
8479339_vs_8482175,2
8479339_vs_8483468,1
8483424_vs_8483468,1
8479420_vs_8483424,2
8482175_vs_8483424,2
8476981_vs_8478043,4
8477989_vs_8478043,5
8477989_vs_8479359,4
8482476_vs_8484145,3
8482097_vs_8482476,3
8481528_vs_8481618,3
8477949_vs_8483424,3
8481528_vs_8483424,3
8479339_vs_8481528,2
8481618_vs_8482097,6
8482097_vs_8483424,6
8479339_vs_8482097,6
8481618_vs_8484145,7
8479339_vs_8484145,5
8483424_vs_8484145,6
8481522_vs_8483515,2
8478043_vs_8480018,4
8480018_vs_8481522,1
8478043_vs_8483515,4
8478043_vs_8481540,4
8481522_vs_8481540,2
8475848_vs_8478043,4
8475848_vs_8481522,5
