,time_together
8477507_vs_8480036,16
8476856_vs_8478443,14
8478443_vs_8480036,17
8476856_vs_8477507,15
8479325_vs_8480036,20
8476856_vs_8479325,17
8476854_vs_8476856,15
8476854_vs_8480036,20
8479325_vs_8481581,15
8476854_vs_8481581,15
8479325_vs_8480950,17
8476854_vs_8480950,14
8479369_vs_8480950,12
8479369_vs_8481581,11
8478450_vs_8481581,12
8478450_vs_8480950,13
8476902_vs_8478450,13
8476902_vs_8479369,13
8479369_vs_8480878,12
8478450_vs_8480878,11
8478443_vs_8480878,10
8476902_vs_8477507,13
8476902_vs_8478443,10
8477507_vs_8480878,12
8478443_vs_8480950,8
8478443_vs_8481581,9
8477507_vs_8480950,9
8477507_vs_8481581,12
8476856_vs_8479369,10
8479369_vs_8480036,12
8478450_vs_8480036,12
8476856_vs_8478450,15
8476902_vs_8479325,15
8476854_vs_8476902,11
8476854_vs_8480878,8
8479325_vs_8480878,10
