,time_together
8476458_vs_8482700,10
8476882_vs_8481563,10
8480798_vs_8481563,8
8476458_vs_8474166,11
8478873_vs_8482700,10
8478366_vs_8482700,9
8473422_vs_8481563,9
8476882_vs_8475208,12
8478366_vs_8474166,11
8480798_vs_8475208,10
8473422_vs_8475208,10
8478873_vs_8474166,13
8479315_vs_8481605,10
8484153_vs_8481568,16
8484153_vs_8476473,13
8477450_vs_8481605,11
8479315_vs_8482803,13
8481533_vs_8481568,17
8484144_vs_8481605,13
8473986_vs_8481568,18
8477450_vs_8482803,12
8484144_vs_8482803,12
8481533_vs_8476473,15
8473986_vs_8476473,13
8481517_vs_8481568,13
8481624_vs_8475462,13
8480806_vs_8481568,12
8479315_vs_8475462,11
8481517_vs_8476473,8
8480806_vs_8476473,6
8484144_vs_8475462,14
8475791_vs_8475462,15
8475791_vs_8483490,12
8477987_vs_8475462,17
8477987_vs_8483490,13
8481624_vs_8483490,14
8483445_vs_8481568,11
8483445_vs_8476473,9
8481517_vs_8474673,13
8480806_vs_8474673,13
8483445_vs_8482176,13
8480806_vs_8482176,13
8481517_vs_8482176,13
8483445_vs_8474673,14
8477479_vs_8475462,12
8477479_vs_8483490,9
8482118_vs_8482176,6
8475225_vs_8483490,8
8482117_vs_8475462,11
8478424_vs_8474673,8
8482117_vs_8483490,9
8482118_vs_8474673,7
8478424_vs_8482176,5
8475225_vs_8475462,8
8482118_vs_8474166,9
8483445_vs_8474166,9
8478424_vs_8482700,12
8482118_vs_8482700,10
8478424_vs_8474166,11
8483445_vs_8482700,7
8477527_vs_8482700,12
8477527_vs_8474166,11
8477479_vs_8475208,11
8475225_vs_8481563,9
8475225_vs_8475208,10
8482117_vs_8481563,8
8477479_vs_8481563,8
8482117_vs_8475208,9
8473422_vs_8482803,11
8480798_vs_8482803,10
8478873_vs_8476473,10
8476458_vs_8481568,13
8473422_vs_8481605,8
8476882_vs_8481605,10
8476458_vs_8476473,12
8480798_vs_8481605,9
8476882_vs_8482803,9
8478873_vs_8481568,11
8478366_vs_8481568,16
8478366_vs_8476473,12
8481533_vs_8482700,8
8473986_vs_8482700,7
8484153_vs_8474166,10
8473986_vs_8474166,7
8481533_vs_8474166,7
8484153_vs_8482700,8
8477450_vs_8475462,10
8477527_vs_8476473,3
8478424_vs_8476473,5
8482118_vs_8476473,4
8477527_vs_8481568,5
8478424_vs_8481568,8
8482118_vs_8481568,5
8477479_vs_8482803,4
8475225_vs_8481605,4
8475225_vs_8482803,4
8477479_vs_8481605,4
8477450_vs_8483490,10
8484144_vs_8483490,12
8479315_vs_8483490,11
8481533_vs_8474673,10
8484153_vs_8474673,9
8473986_vs_8474673,8
8477450_vs_8481563,9
8479315_vs_8481563,9
8484144_vs_8481563,10
8477450_vs_8475208,12
8479315_vs_8475208,12
8484144_vs_8475208,14
8477987_vs_8481563,11
8477987_vs_8475208,12
8475791_vs_8475208,9
8481624_vs_8481563,8
8481624_vs_8475208,7
8475791_vs_8481563,10
8481517_vs_8474166,6
8480806_vs_8474166,8
8480806_vs_8482700,5
8481517_vs_8482700,4
8477987_vs_8482803,13
8482117_vs_8481605,2
8482117_vs_8482803,4
8476882_vs_8475462,8
8480798_vs_8475462,7
8473422_vs_8475462,7
8476882_vs_8483490,6
8480798_vs_8483490,9
8473422_vs_8483490,7
8481624_vs_8482803,13
8477987_vs_8481605,15
8475791_vs_8482803,10
8475791_vs_8481605,13
8481624_vs_8481605,11
8484153_vs_8482176,8
8481533_vs_8482176,6
8473986_vs_8482176,6
8476458_vs_8474673,6
8477527_vs_8474673,5
8478873_vs_8474673,5
8477527_vs_8482176,3
8476458_vs_8482176,6
8478873_vs_8482176,6
8478366_vs_8474673,4
8478366_vs_8482176,6
