,time_together
8476934_vs_8476874,11
8475760_vs_8482803,12
8484153_vs_8476874,13
8476934_vs_8479410,13
8481711_vs_8482803,12
8481711_vs_8476885,15
8473986_vs_8476874,15
8484153_vs_8479410,13
8478474_vs_8482803,12
8478474_vs_8476885,11
8473986_vs_8479410,20
8475760_vs_8476885,14
8477951_vs_8482803,14
8477951_vs_8476885,14
8476934_vs_8480891,8
8484153_vs_8480891,6
8476934_vs_8474013,7
8484153_vs_8474013,9
8479343_vs_8482803,14
8480849_vs_8476885,10
8479343_vs_8476885,15
8480849_vs_8482803,11
8473986_vs_8474013,10
8473986_vs_8480891,9
8478873_vs_8474013,16
8478873_vs_8480891,11
8473986_vs_8477541,4
8476458_vs_8477541,5
8476458_vs_8474013,15
8478873_vs_8477541,5
8478366_vs_8477541,5
8478366_vs_8474013,14
8476458_vs_8479976,6
8478873_vs_8479976,7
8478366_vs_8479976,8
8480855_vs_8481605,13
8483445_vs_8476874,11
8482699_vs_8475462,13
8477952_vs_8476874,11
8483431_vs_8475462,13
8480855_vs_8475462,10
8483445_vs_8479410,9
8482745_vs_8476874,12
8477952_vs_8479410,9
8482699_vs_8481605,15
8482745_vs_8479410,13
8483431_vs_8481605,16
8483445_vs_8477541,13
8482745_vs_8477541,13
8477952_vs_8477541,11
8479619_vs_8475462,8
8479619_vs_8481605,9
8482699_vs_8483490,4
8479619_vs_8483490,8
8483431_vs_8483490,5
8482745_vs_8479976,19
8483445_vs_8479976,20
8477952_vs_8479976,18
8477021_vs_8481605,12
8477021_vs_8483490,9
8478831_vs_8475208,10
8477021_vs_8475208,12
8478424_vs_8477541,6
8478831_vs_8483490,9
8480806_vs_8479976,9
8481517_vs_8479976,5
8481517_vs_8477541,5
8479619_vs_8475208,8
8478424_vs_8479976,8
8480806_vs_8477541,7
8477951_vs_8475208,15
8479343_vs_8483490,9
8480849_vs_8483490,5
8479343_vs_8475208,13
8480849_vs_8475208,7
8477951_vs_8483490,6
8476458_vs_8476874,16
8476458_vs_8480891,10
8478873_vs_8476874,18
8478366_vs_8480891,8
8478366_vs_8476874,17
8475760_vs_8481605,7
8478474_vs_8481605,6
8481711_vs_8481605,7
8475760_vs_8475462,7
8478474_vs_8475462,8
8481711_vs_8475462,7
8478831_vs_8475462,7
8477021_vs_8475462,7
8478831_vs_8481605,14
8480855_vs_8483490,5
8482699_vs_8475208,10
8478424_vs_8474013,8
8483431_vs_8475208,9
8478424_vs_8480891,9
8480806_vs_8474013,10
8480855_vs_8475208,7
8481517_vs_8480891,9
8481517_vs_8474013,8
8480806_vs_8480891,10
8480806_vs_8476874,6
8478424_vs_8476874,6
8481517_vs_8476874,5
8478424_vs_8479410,6
8480806_vs_8479410,11
8481517_vs_8479410,8
8483431_vs_8482803,10
8480855_vs_8482803,8
8477951_vs_8481605,15
8480849_vs_8481605,11
8479343_vs_8481605,17
8477951_vs_8475462,15
8479343_vs_8475462,16
8480849_vs_8475462,10
8482699_vs_8476885,12
8483431_vs_8476885,12
8482699_vs_8482803,9
8481711_vs_8475208,6
8481711_vs_8483490,6
8483445_vs_8480891,11
8482745_vs_8480891,14
8477952_vs_8480891,13
8477952_vs_8474013,15
8483445_vs_8474013,15
8482745_vs_8474013,16
8478366_vs_8479410,18
8478873_vs_8479410,20
8476458_vs_8479410,18
8478474_vs_8483490,5
8475760_vs_8483490,4
8478474_vs_8475208,8
8475760_vs_8475208,5
8480855_vs_8476885,7
8477021_vs_8482803,7
8479619_vs_8482803,8
8479619_vs_8476885,7
8477021_vs_8476885,7
8476934_vs_8477541,2
8484153_vs_8477541,2
8478831_vs_8476885,5
8478831_vs_8482803,7
8473986_vs_8479976,7
8476934_vs_8479976,4
8484153_vs_8479976,2
