,time_together
8479359_vs_8479395,9
8479359_vs_8476429,11
8477392_vs_8480839,6
8477979_vs_8476429,13
8481237_vs_8481524,14
8481522_vs_8476429,17
8474709_vs_8481524,4
8481237_vs_8480839,13
8477392_vs_8481524,7
8481522_vs_8479395,10
8477979_vs_8479395,7
8474709_vs_8480839,7
8475314_vs_8482671,15
8477500_vs_8482671,20
8482175_vs_8477506,22
8477500_vs_8480035,11
8475314_vs_8480035,10
8481601_vs_8482671,16
8479420_vs_8477506,23
8481601_vs_8480035,11
8479420_vs_8481014,23
8482175_vs_8481014,22
8482097_vs_8477506,13
8482097_vs_8481014,14
8482175_vs_8480865,7
8479420_vs_8480865,8
8482097_vs_8480865,6
8482097_vs_8483448,5
8482175_vs_8483448,5
8479420_vs_8483448,6
8475151_vs_8482671,19
8475151_vs_8480035,11
8481528_vs_8480865,15
8484958_vs_8482671,15
8477949_vs_8483448,6
8484958_vs_8480035,9
8481528_vs_8483448,9
8477949_vs_8480865,14
8484958_vs_8480196,10
8477500_vs_8480196,5
8475151_vs_8480196,9
8475151_vs_8477365,11
8475754_vs_8480196,10
8484145_vs_8483448,9
8484958_vs_8477365,10
8475754_vs_8477365,13
8484145_vs_8480865,18
8477949_vs_8480306,12
8481528_vs_8480306,7
8484145_vs_8480306,12
8484145_vs_8476429,14
8477949_vs_8476429,17
8481528_vs_8476429,11
8480802_vs_8480306,12
8480802_vs_8476429,11
8475151_vs_8480839,20
8475754_vs_8480839,22
8484958_vs_8480839,15
8475722_vs_8476429,12
8475722_vs_8480306,9
8481237_vs_8477365,7
8480789_vs_8480839,8
8480789_vs_8477365,11
8483468_vs_8476429,12
8483468_vs_8480306,12
8484958_vs_8481524,12
8480789_vs_8481524,9
8475231_vs_8480839,15
8475231_vs_8481524,14
8480802_vs_8477506,8
8483468_vs_8477506,10
8475722_vs_8477506,11
8481522_vs_8477506,10
8481522_vs_8480306,13
8475231_vs_8482671,15
8475231_vs_8480035,10
8480789_vs_8482671,11
8480789_vs_8480035,6
8481237_vs_8482671,14
8481237_vs_8480035,9
8477979_vs_8477506,5
8477979_vs_8480306,10
8477392_vs_8480035,10
8477392_vs_8482671,7
8474709_vs_8480035,10
8474709_vs_8482671,7
8479359_vs_8480306,7
8479359_vs_8477506,4
8475754_vs_8482671,20
8479359_vs_8481014,2
8475754_vs_8480035,12
8481522_vs_8480865,12
8477979_vs_8480865,11
8481522_vs_8481014,9
8479359_vs_8480865,10
8477979_vs_8481014,5
8479359_vs_8483448,7
8481522_vs_8483448,8
8477979_vs_8483448,9
8477500_vs_8480839,23
8475314_vs_8480839,19
8481601_vs_8480839,21
8481601_vs_8481524,21
8477500_vs_8481524,22
8475314_vs_8481524,18
8477949_vs_8477506,20
8477949_vs_8481014,18
8479420_vs_8476429,15
8482175_vs_8476429,14
8475231_vs_8480196,11
8480789_vs_8480196,7
8481237_vs_8480196,4
8475231_vs_8477365,11
8481528_vs_8479395,7
8484145_vs_8479395,6
8477949_vs_8479395,6
8475722_vs_8479395,2
8480802_vs_8479395,6
8483468_vs_8479395,4
8475722_vs_8480865,7
8480802_vs_8483448,8
8483468_vs_8483448,8
8475722_vs_8483448,7
8480802_vs_8480865,12
8483468_vs_8480865,12
8475754_vs_8481524,13
8475151_vs_8481524,12
8475314_vs_8480196,4
8481601_vs_8477365,7
8481601_vs_8480196,5
8477500_vs_8477365,8
8475314_vs_8477365,8
8474709_vs_8480196,9
8474709_vs_8477365,8
8477392_vs_8480196,7
8477392_vs_8477365,7
8482097_vs_8476429,9
8484145_vs_8477506,14
8481528_vs_8477506,14
8481528_vs_8481014,15
8483468_vs_8481014,8
8484145_vs_8481014,15
8475722_vs_8481014,9
8480802_vs_8481014,7
8479420_vs_8480306,10
8482175_vs_8480306,7
8482097_vs_8480306,6
8482175_vs_8479395,1
8479420_vs_8479395,1
8482097_vs_8479395,1
