,time_together
8477402_vs_8482703,10
8482089_vs_8484144,13
8480023_vs_8484144,13
8477402_vs_8477444,10
8477402_vs_8484144,12
8477444_vs_8482089,11
8482089_vs_8482703,9
8480023_vs_8482703,9
8477444_vs_8480023,12
8475170_vs_8484144,6
8477402_vs_8481624,13
8482077_vs_8482703,9
8475170_vs_8482703,7
8481624_vs_8482077,11
8475170_vs_8481624,11
8482077_vs_8484144,8
8475170_vs_8477450,13
8477450_vs_8482077,13
8477402_vs_8477450,13
8477450_vs_8479385,12
8479385_vs_8482703,8
8479385_vs_8481624,10
8477987_vs_8482077,11
8475170_vs_8477987,11
8477987_vs_8479385,10
8476882_vs_8479385,9
8476882_vs_8482077,10
8475170_vs_8476882,9
8475170_vs_8477479,10
8475170_vs_8483493,11
8477479_vs_8479385,10
8476882_vs_8478472,8
8478472_vs_8483493,8
8477479_vs_8478472,9
8479385_vs_8483493,11
8483493_vs_8483516,12
8480459_vs_8483493,12
8476882_vs_8480459,10
8476882_vs_8483516,10
8477479_vs_8483516,12
8477479_vs_8480459,14
8476882_vs_8480074,4
8480074_vs_8483493,7
8477479_vs_8480074,7
8477573_vs_8483493,8
8476882_vs_8477573,7
8477479_vs_8477573,11
8475760_vs_8482117,9
8480074_vs_8483450,8
8475760_vs_8477479,10
8477573_vs_8483450,8
8475760_vs_8483450,10
8480074_vs_8482117,9
8477573_vs_8482117,9
8475760_vs_8484144,6
8480074_vs_8484144,6
8477573_vs_8484144,8
8480023_vs_8482117,5
8480023_vs_8483450,6
8482089_vs_8482117,3
8482089_vs_8483450,5
8477450_vs_8482089,13
8477987_vs_8480023,10
8477450_vs_8480023,13
8477450_vs_8477573,9
8477573_vs_8477987,9
8477987_vs_8482089,9
8477402_vs_8477987,10
8480023_vs_8481624,12
8481624_vs_8482089,11
8477444_vs_8479385,5
8477444_vs_8482077,6
8479385_vs_8484144,7
8475170_vs_8477444,5
8478472_vs_8482117,8
8475760_vs_8483493,10
8475760_vs_8482703,6
8480074_vs_8482703,4
8477573_vs_8482703,5
8475170_vs_8482117,6
8475170_vs_8483450,7
8477987_vs_8480074,7
8477402_vs_8477479,7
8477479_vs_8482089,6
8477479_vs_8480023,7
8477987_vs_8483516,4
8477987_vs_8480459,6
8477987_vs_8478472,7
8480459_vs_8483450,12
8483450_vs_8483516,9
8483516_vs_8484144,9
8480459_vs_8484144,11
8475760_vs_8477987,7
8475760_vs_8481624,7
8475760_vs_8477450,6
8480074_vs_8481624,7
8477573_vs_8481624,9
8477450_vs_8480074,7
8482077_vs_8483493,11
8476882_vs_8482089,7
8482089_vs_8483493,5
8480023_vs_8483493,8
8476882_vs_8477402,8
8477402_vs_8483493,8
8476882_vs_8480023,8
8480459_vs_8482703,8
8477444_vs_8480459,7
8482703_vs_8483516,6
8477444_vs_8483516,5
8477444_vs_8478472,6
8478472_vs_8482703,8
8478472_vs_8484144,8
8480459_vs_8482117,7
8482117_vs_8483516,8
8478472_vs_8483450,6
8482077_vs_8483450,9
8482077_vs_8482117,7
8477479_vs_8482077,10
8479385_vs_8483450,7
8479385_vs_8482117,6
8475760_vs_8476882,6
8477402_vs_8483450,5
8477450_vs_8483516,6
8477450_vs_8480459,5
8481624_vs_8483516,4
8478472_vs_8481624,5
8477450_vs_8478472,5
8480459_vs_8481624,3
8477402_vs_8482117,2
8477444_vs_8480074,4
8477444_vs_8477573,3
8475760_vs_8477444,2
