,time_together
8475745_vs_8477573,12
8474870_vs_8477573,9
8475745_vs_8480281,12
8474870_vs_8480281,10
8475745_vs_8476889,12
8476889_vs_8479365,10
8474870_vs_8476889,8
8477573_vs_8479365,10
8479365_vs_8480281,10
8477496_vs_8480281,9
8477573_vs_8479638,8
8476889_vs_8477496,8
8477496_vs_8477573,7
8479638_vs_8480281,7
8476889_vs_8479638,7
8479385_vs_8479638,7
8479365_vs_8479385,10
8477496_vs_8479385,9
8473419_vs_8477402,12
8477402_vs_8479638,10
8473419_vs_8479385,9
8477402_vs_8477496,12
8473419_vs_8476889,8
8479638_vs_8482089,8
8473419_vs_8482089,9
8477496_vs_8482089,9
8473419_vs_8475170,15
8478401_vs_8479385,12
8478401_vs_8482077,11
8475170_vs_8478401,15
8473419_vs_8482077,9
8479987_vs_8482077,9
8477956_vs_8482077,13
8475170_vs_8479987,7
8478401_vs_8478472,11
8478472_vs_8479987,8
8477956_vs_8478472,13
8475170_vs_8477956,15
8480355_vs_8482077,7
8478472_vs_8480355,6
8475170_vs_8481043,7
8481043_vs_8482077,8
8475170_vs_8481556,9
8478472_vs_8481043,6
8478472_vs_8481556,6
8475170_vs_8480355,6
8481556_vs_8482077,8
8479987_vs_8482089,10
8477956_vs_8479385,12
8477402_vs_8477956,15
8478401_vs_8482089,11
8477956_vs_8482089,12
8477402_vs_8478401,12
8477402_vs_8479987,11
8479385_vs_8479987,9
8476438_vs_8481556,7
8477402_vs_8480355,10
8476438_vs_8480355,6
8479385_vs_8481556,8
8480074_vs_8481043,7
8479385_vs_8480355,12
8480074_vs_8481556,7
8477402_vs_8481043,7
8476438_vs_8481043,7
8480074_vs_8480355,6
8479385_vs_8481043,10
8477402_vs_8481556,5
8476897_vs_8481556,8
8476897_vs_8480355,6
8476897_vs_8481043,7
8479365_vs_8480074,4
8476438_vs_8479365,4
8476897_vs_8479365,6
8474870_vs_8480074,3
8474870_vs_8476897,4
8474870_vs_8476438,3
8475745_vs_8480074,5
8475745_vs_8476897,7
8475745_vs_8476438,4
8476897_vs_8478401,10
8476897_vs_8477496,8
8475170_vs_8477496,14
8476897_vs_8477956,13
8473419_vs_8476897,6
8473419_vs_8478472,10
8476889_vs_8478401,9
8477496_vs_8478472,10
8476889_vs_8477956,11
8477496_vs_8482077,9
8475745_vs_8477402,14
8475745_vs_8482077,10
8477402_vs_8479365,12
8479365_vs_8482077,6
8474870_vs_8477402,9
8474870_vs_8482077,6
8475745_vs_8482089,11
8474870_vs_8482089,7
8479365_vs_8482089,11
8474870_vs_8479385,8
8475745_vs_8479385,12
8477956_vs_8480074,7
8476438_vs_8477956,6
8477573_vs_8477956,10
8478401_vs_8480281,6
8477573_vs_8478401,4
8477956_vs_8480281,11
8476889_vs_8481556,1
8477573_vs_8481556,2
8480281_vs_8481556,1
8479987_vs_8480281,8
8476889_vs_8479987,11
8477573_vs_8479987,9
8473419_vs_8480281,8
8476897_vs_8479987,9
8476897_vs_8479638,5
8480355_vs_8482089,7
8474870_vs_8475170,4
8474870_vs_8478472,3
8475170_vs_8475745,11
8475745_vs_8478472,6
8478472_vs_8479365,3
8475170_vs_8479365,4
8476438_vs_8479638,4
8479638_vs_8480074,4
8473419_vs_8480074,3
8473419_vs_8476438,2
8477496_vs_8480074,3
8476438_vs_8477496,4
8473419_vs_8477573,5
8481556_vs_8482089,6
8478472_vs_8479638,8
8479638_vs_8482077,8
8475170_vs_8479638,7
8479987_vs_8480074,5
8481043_vs_8482089,4
8478401_vs_8480074,4
8476438_vs_8478401,4
8476438_vs_8479987,4
8477573_vs_8480355,3
8480281_vs_8480355,3
8476889_vs_8480355,4
8476889_vs_8481043,3
8477573_vs_8481043,4
8480281_vs_8481043,3
