,time_together
8478401_vs_8481624,12
8478042_vs_8481624,8
8477450_vs_8478401,5
8477987_vs_8478042,7
8479999_vs_8481624,10
8477987_vs_8479999,9
8477450_vs_8478042,6
8477450_vs_8479999,6
8477987_vs_8478401,9
8478401_vs_8484144,13
8478042_vs_8484144,13
8479999_vs_8484144,12
8477444_vs_8478042,10
8479999_vs_8482703,12
8477444_vs_8479999,11
8477444_vs_8478401,10
8478401_vs_8482703,10
8478042_vs_8482703,10
8477956_vs_8482703,5
8477956_vs_8484144,9
8477444_vs_8477956,6
8477444_vs_8479987,7
8479987_vs_8484144,7
8479987_vs_8482703,5
8477444_vs_8477496,7
8477496_vs_8484144,7
8477496_vs_8482703,5
8476882_vs_8479591,9
8483489_vs_8483493,12
8477479_vs_8479591,7
8476882_vs_8483489,11
8476882_vs_8479661,10
8477479_vs_8483489,10
8479661_vs_8483493,10
8477479_vs_8479661,10
8479591_vs_8483493,9
8473422_vs_8479591,9
8473422_vs_8479661,9
8473422_vs_8483489,11
8479591_vs_8483450,7
8479661_vs_8483450,7
8483450_vs_8483489,7
8479661_vs_8484144,15
8483489_vs_8484144,15
8479591_vs_8484144,11
8482177_vs_8484144,6
8477987_vs_8479591,5
8482177_vs_8483450,8
8477987_vs_8482177,8
8476374_vs_8484144,12
8476374_vs_8477987,8
8476374_vs_8483450,6
8477450_vs_8482177,5
8477987_vs_8480355,7
8476374_vs_8481624,9
8481624_vs_8482177,11
8477450_vs_8480355,3
8476374_vs_8477450,4
8480355_vs_8481624,7
8476882_vs_8482177,8
8477479_vs_8480355,8
8480355_vs_8483493,9
8482177_vs_8483493,10
8477479_vs_8482177,9
8476374_vs_8477479,11
8476882_vs_8480355,7
8476374_vs_8483493,11
8476374_vs_8476882,9
8477479_vs_8478401,7
8478401_vs_8483493,10
8476882_vs_8478401,11
8477479_vs_8479999,6
8476882_vs_8478042,8
8476882_vs_8479999,8
8477479_vs_8478042,6
8476374_vs_8482703,9
8477444_vs_8480355,5
8480355_vs_8484144,10
8476374_vs_8477444,7
8480355_vs_8482703,8
8478042_vs_8483493,7
8479999_vs_8483493,7
8479987_vs_8483493,10
8476882_vs_8479987,12
8477479_vs_8479987,5
8477496_vs_8483493,9
8476882_vs_8477496,10
8477479_vs_8477496,5
8477479_vs_8477956,7
8477956_vs_8483493,12
8476882_vs_8477956,12
8479987_vs_8483450,12
8477496_vs_8483450,12
8477956_vs_8483450,11
8473422_vs_8477956,17
8473422_vs_8477496,14
8473422_vs_8479987,14
8479591_vs_8482703,8
8482703_vs_8483489,9
8477444_vs_8479591,8
8479661_vs_8482703,9
8477444_vs_8483489,11
8477444_vs_8479661,10
8477450_vs_8483489,6
8477450_vs_8477956,6
8477450_vs_8479987,6
8477450_vs_8477496,6
8477496_vs_8477987,11
8477956_vs_8477987,11
8477987_vs_8479987,12
8477496_vs_8481624,16
8479987_vs_8481624,17
8477956_vs_8481624,17
8477444_vs_8482177,3
8482177_vs_8482703,5
8473422_vs_8479999,9
8478401_vs_8483450,10
8478042_vs_8483450,7
8473422_vs_8478401,11
8479999_vs_8483450,7
8473422_vs_8478042,8
8481624_vs_8483489,7
8479591_vs_8481624,9
8477450_vs_8479591,4
8479661_vs_8481624,7
8473422_vs_8482177,8
8473422_vs_8476374,6
8473422_vs_8480355,6
8480355_vs_8483450,5
8477450_vs_8479661,4
8477987_vs_8483489,5
8477987_vs_8479661,5
