,time_together
8475810_vs_8478115,15
8471675_vs_8475151,13
8476483_vs_8478115,14
8471675_vs_8478115,14
8475151_vs_8476483,12
8471675_vs_8475754,15
8475151_vs_8475810,15
8475754_vs_8476483,15
8475754_vs_8475810,17
8471675_vs_8477500,15
8476483_vs_8477500,15
8475810_vs_8477500,15
8474189_vs_8478115,11
8474189_vs_8475151,8
8474189_vs_8477500,16
8474189_vs_8475314,12
8475151_vs_8481703,6
8477500_vs_8481703,13
8475314_vs_8476483,14
8475314_vs_8481703,12
8474189_vs_8478445,16
8478445_vs_8481703,12
8476483_vs_8478445,14
8475191_vs_8475314,13
8475191_vs_8478445,15
8475191_vs_8477500,16
8477500_vs_8479547,10
8478445_vs_8479547,8
8475314_vs_8479547,8
8471215_vs_8478445,13
8471215_vs_8475314,9
8471215_vs_8477500,15
8478445_vs_8482055,11
8477500_vs_8482055,12
8475314_vs_8482055,10
8471215_vs_8480789,11
8480789_vs_8482055,11
8479547_vs_8480789,11
8476419_vs_8482055,9
8471215_vs_8476419,14
8476419_vs_8479547,13
8471215_vs_8481601,10
8479547_vs_8481601,10
8481601_vs_8482055,10
8478400_vs_8480789,2
8471215_vs_8475231,6
8475231_vs_8478400,3
8478400_vs_8481601,3
8475231_vs_8482055,6
8470604_vs_8475231,3
8470604_vs_8480789,5
8474709_vs_8478400,3
8474709_vs_8482055,5
8470604_vs_8474709,4
8474709_vs_8478424,3
8470604_vs_8473504,7
8473504_vs_8478400,4
8473504_vs_8478424,3
8475231_vs_8478424,3
8475810_vs_8478445,14
8471675_vs_8478445,15
8470604_vs_8477500,12
8470604_vs_8475314,7
8470604_vs_8478445,11
8475314_vs_8475810,12
8471675_vs_8475314,12
8476483_vs_8481601,6
8475810_vs_8481601,5
8471675_vs_8481601,6
8476419_vs_8476483,10
8476483_vs_8480789,7
8474709_vs_8479547,4
8475231_vs_8479547,5
8473504_vs_8479547,5
8471215_vs_8473504,7
8473504_vs_8482055,5
8471215_vs_8474709,4
8475151_vs_8478400,6
8475151_vs_8478424,4
8470604_vs_8475151,12
8475754_vs_8478424,5
8475754_vs_8478400,7
8470604_vs_8475754,14
8478115_vs_8478400,6
8478115_vs_8478424,4
8470604_vs_8478115,9
8474189_vs_8475754,12
8475191_vs_8478115,7
8475151_vs_8475191,6
8475191_vs_8475754,10
8475754_vs_8481703,9
8478115_vs_8481703,10
8474709_vs_8475191,2
8474189_vs_8475231,3
8473504_vs_8474189,6
8473504_vs_8475191,6
8474709_vs_8481703,2
8474189_vs_8474709,2
8475191_vs_8475231,2
8473504_vs_8481703,4
8475231_vs_8481703,1
8475191_vs_8480789,6
8480789_vs_8481703,6
8475191_vs_8481601,8
8475231_vs_8475810,6
8473504_vs_8476483,6
8471675_vs_8474709,4
8471675_vs_8473504,7
8473504_vs_8475810,6
8471675_vs_8475231,6
8474709_vs_8476483,4
8474709_vs_8475810,4
8475231_vs_8476483,6
8478424_vs_8478445,5
8477500_vs_8478400,6
8477500_vs_8478424,5
8478400_vs_8478445,6
8476419_vs_8481703,8
8474189_vs_8476419,13
8475191_vs_8476419,10
8474189_vs_8480789,4
8481601_vs_8481703,6
8474189_vs_8481601,7
8471675_vs_8480789,3
8471675_vs_8476419,9
8475810_vs_8480789,3
8475810_vs_8476419,7
8475754_vs_8482055,8
8475151_vs_8482055,9
8475314_vs_8478400,5
8476419_vs_8478400,3
8470604_vs_8476419,8
8471215_vs_8478115,6
8471215_vs_8475151,8
8471215_vs_8475754,9
8475151_vs_8479547,4
8478424_vs_8480789,1
8478424_vs_8481601,1
8470604_vs_8481601,4
8476419_vs_8478424,1
8475754_vs_8479547,5
8475314_vs_8478424,4
8478115_vs_8482055,5
8478115_vs_8479547,2
